timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,EGT_Z1_C,EGT_Z2_C,EGT_Z3_C,EGT_Z4_C,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2025-08-01 03:30:00,46.67,11.088,343.949,538.59,0.597,538.326,538.923,538.458,538.655,2.8031,61.557,2.964,3.01,58.051,0.403,0
2025-08-01 03:40:00,47.179,11.066,344.212,538.481,3.252,537.776,537.16,540.412,538.576,2.8308,61.817,2.877,3.147,57.995,0.287,0
2025-08-01 03:50:00,46.94,11.115,344.087,539.073,4.016,537.747,541.763,538.286,538.495,2.8188,61.886,3.022,2.992,58.068,0.347,0
2025-08-01 04:00:00,46.793,11.044,343.911,539.075,2.683,539.607,540.556,537.873,538.264,2.8055,61.678,3.007,2.854,57.831,0.408,0
2025-08-01 04:10:00,47.276,11.087,344.499,538.638,1.8,538.78,538.86,537.557,539.357,2.8227,61.824,2.99,3.027,57.818,0.31,0
2025-08-01 04:20:00,47.101,11.043,344.745,539.461,1.608,540.608,539.165,539.0,539.071,2.8277,61.595,3.098,2.922,58.073,0.387,0
2025-08-01 04:30:00,46.937,11.071,344.47,538.87,1.754,538.456,539.257,538.007,539.761,2.8159,61.791,2.963,3.078,58.106,0.35,0
2025-08-01 04:40:00,47.032,11.054,344.162,538.661,1.78,538.817,538.373,539.617,537.837,2.8235,62.086,3.011,3.009,57.84,0.33,0
2025-08-01 04:50:00,47.017,11.077,344.814,539.312,1.667,539.44,540.341,538.674,538.795,2.8296,62.008,3.102,2.977,58.083,0.445,0
2025-08-01 05:00:00,47.291,11.133,344.805,537.642,1.029,537.724,537.062,538.091,537.691,2.8143,61.871,3.195,2.874,57.693,0.427,0
2025-08-01 05:10:00,47.179,11.05,344.274,537.618,1.09,537.848,537.931,536.841,537.853,2.8252,61.691,3.064,2.98,57.996,0.299,0
2025-08-01 05:20:00,46.965,11.045,344.189,539.188,4.946,541.02,539.035,536.074,540.621,2.8077,61.669,3.015,2.742,57.764,0.395,0
2025-08-01 05:30:00,47.44,11.069,344.768,540.107,2.934,538.555,540.208,541.489,540.176,2.8207,61.924,3.184,2.938,58.069,0.417,0
2025-08-01 05:40:00,47.049,11.054,343.973,538.101,2.301,539.661,537.36,537.929,537.455,2.8101,61.487,3.084,3.039,58.034,0.326,0
2025-08-01 05:50:00,47.242,11.063,344.186,538.713,0.965,539.177,538.708,538.212,538.754,2.8182,61.747,2.954,2.849,57.704,0.323,0
2025-08-01 06:00:00,47.268,11.105,344.553,539.275,0.846,538.984,539.195,539.091,539.83,2.8421,61.829,3.079,3.039,57.854,0.363,0
2025-08-01 06:10:00,47.388,11.038,344.461,539.971,0.317,540.129,539.812,539.979,539.963,2.8332,62.03,3.212,3.103,57.897,0.317,0
2025-08-01 06:20:00,47.519,11.07,344.702,538.973,2.783,540.526,537.743,539.507,538.115,2.8499,61.647,3.091,2.828,58.314,0.323,0
2025-08-01 06:30:00,47.767,11.151,345.161,540.214,1.952,539.736,539.282,540.603,541.234,2.834,61.962,2.872,3.027,57.978,0.392,0
2025-08-01 06:40:00,47.649,11.123,344.713,538.157,2.225,537.177,538.316,539.402,537.734,2.8423,61.97,3.008,2.98,58.163,0.315,0
2025-08-01 06:50:00,47.563,11.125,344.713,541.042,3.479,542.272,539.874,539.272,542.751,2.8387,62.052,3.075,3.032,57.903,0.399,0
2025-08-01 07:00:00,47.479,11.134,344.233,538.777,3.134,539.752,537.309,537.603,540.443,2.8392,62.043,2.858,2.998,57.895,0.343,0
2025-08-01 07:10:00,47.656,11.039,344.547,539.195,4.044,539.828,537.322,541.366,538.265,2.8264,61.905,2.909,2.926,57.865,0.327,0
2025-08-01 07:20:00,47.693,11.144,344.857,537.86,2.428,538.816,536.388,537.707,538.53,2.85,61.952,3.03,3.017,58.05,0.35,0
2025-08-01 07:30:00,47.566,11.082,344.534,539.047,3.426,539.582,540.749,538.533,537.323,2.8351,61.886,3.117,3.004,58.064,0.393,0
2025-08-01 07:40:00,47.982,11.124,345.0,540.169,3.077,539.479,539.876,539.122,542.199,2.8547,61.974,3.234,2.717,57.83,0.193,0
2025-08-01 07:50:00,47.856,11.081,345.062,539.112,3.222,539.742,537.645,540.867,538.193,2.8353,61.945,2.963,2.921,58.095,0.408,0
2025-08-01 08:00:00,48.349,11.143,345.495,541.469,2.987,541.728,540.878,543.128,540.141,2.8654,62.376,3.026,3.06,58.002,0.352,0
2025-08-01 08:10:00,48.156,11.12,344.921,539.426,1.965,538.666,538.714,539.694,540.631,2.8778,62.201,3.056,3.041,57.904,0.356,0
2025-08-01 08:20:00,48.115,11.163,345.192,539.832,2.014,540.206,538.41,540.424,540.289,2.8442,61.843,3.027,2.962,58.164,0.406,0
2025-08-01 08:30:00,48.134,11.082,344.892,540.553,4.438,542.246,541.114,537.808,541.045,2.8626,61.89,3.099,2.909,57.951,0.288,0
2025-08-01 08:40:00,48.102,11.109,345.132,540.214,1.136,540.821,540.419,539.932,539.685,2.853,61.705,3.075,2.887,58.149,0.233,0
2025-08-01 08:50:00,48.142,11.042,345.106,541.499,3.745,542.959,539.214,542.499,541.323,2.8643,62.118,3.005,3.065,58.106,0.313,0
2025-08-01 09:00:00,48.091,11.097,345.367,540.706,2.693,539.87,542.014,541.617,539.321,2.8493,62.091,3.031,2.85,57.83,0.322,0
2025-08-01 09:10:00,48.071,11.13,344.933,540.274,3.17,540.177,538.756,541.926,540.236,2.8523,61.781,3.131,2.879,57.944,0.449,0
2025-08-01 09:20:00,48.251,11.063,344.695,538.917,2.203,539.366,538.76,537.669,539.872,2.8491,62.04,3.033,2.964,58.028,0.256,0
2025-08-01 09:30:00,48.491,11.087,345.279,539.571,2.271,540.661,540.705,538.483,538.434,2.8755,62.232,2.965,2.992,58.084,0.436,0
2025-08-01 09:40:00,48.359,11.111,345.563,539.916,1.123,540.281,539.158,540.072,540.152,2.8472,61.917,3.035,2.925,57.952,0.356,0
2025-08-01 09:50:00,48.928,11.134,345.644,540.258,1.518,539.514,540.94,539.544,541.032,2.879,62.295,2.988,2.884,58.001,0.382,0
2025-08-01 10:00:00,48.452,11.132,345.324,541.102,1.55,541.381,540.063,541.613,541.349,2.8645,62.228,3.072,2.899,57.898,0.392,0
2025-08-01 10:10:00,48.66,11.145,345.825,541.091,2.428,542.229,540.237,542.098,539.801,2.8643,62.091,2.984,2.965,58.069,0.319,0
2025-08-01 10:20:00,48.974,11.146,345.789,540.492,1.538,541.176,539.638,540.913,540.242,2.8848,62.328,3.077,3.035,58.157,0.434,0
2025-08-01 10:30:00,48.82,11.151,345.469,541.26,4.387,543.759,539.372,540.366,541.544,2.8602,62.157,2.905,2.808,58.003,0.338,0
2025-08-01 10:40:00,48.681,11.1,345.671,542.891,3.448,542.745,544.458,543.352,541.01,2.8771,62.077,3.242,2.921,58.074,0.284,0
2025-08-01 10:50:00,48.806,11.121,345.583,540.26,1.925,539.264,541.189,540.984,539.602,2.8742,62.493,3.047,2.869,57.954,0.281,0
2025-08-01 11:00:00,48.658,11.13,345.802,541.707,1.186,541.084,542.185,542.27,541.288,2.8882,61.91,2.93,2.884,58.135,0.386,0
2025-08-01 11:10:00,49.044,11.177,345.538,541.719,2.931,541.556,540.439,541.512,543.37,2.9067,62.466,2.969,3.026,58.091,0.328,0
2025-08-01 11:20:00,48.773,11.134,345.772,540.63,1.198,540.289,541.041,539.996,541.194,2.8742,61.886,3.134,2.968,57.883,0.331,0
2025-08-01 11:30:00,48.704,11.102,345.399,541.154,1.271,541.913,540.76,540.642,541.3,2.8615,62.092,3.083,2.987,58.088,0.403,0
2025-08-01 11:40:00,49.0,11.142,346.271,541.461,0.716,541.832,541.116,541.235,541.661,2.8795,62.302,2.998,3.152,58.064,0.344,0
2025-08-01 11:50:00,48.849,11.11,346.092,540.429,1.142,540.055,541.128,539.986,540.547,2.8812,62.229,3.209,3.18,58.013,0.348,0
2025-08-01 12:00:00,49.057,11.157,345.91,540.802,2.519,539.401,540.3,541.92,541.585,2.8768,62.272,3.103,2.913,58.075,0.348,0
2025-08-01 12:10:00,49.09,11.131,345.626,541.739,3.459,541.917,540.318,540.944,543.777,2.8903,62.428,3.025,2.819,58.166,0.312,0
2025-08-01 12:20:00,49.043,11.182,345.649,540.692,1.755,541.932,540.222,540.435,540.177,2.8867,62.211,3.229,2.801,58.178,0.456,0
2025-08-01 12:30:00,49.018,11.136,346.192,541.034,1.114,541.619,540.53,541.48,540.505,2.8848,62.412,3.115,2.858,58.061,0.298,0
2025-08-01 12:40:00,49.055,11.109,345.943,541.444,2.509,541.894,540.987,540.192,542.701,2.8935,62.315,3.027,2.839,57.917,0.403,0
2025-08-01 12:50:00,49.257,11.189,345.783,540.963,3.543,540.827,539.742,543.285,539.999,2.9021,62.223,3.213,3.03,57.989,0.405,0
2025-08-01 13:00:00,49.208,11.168,345.937,542.709,2.152,541.846,542.756,543.998,542.236,2.8985,62.11,3.091,2.897,58.042,0.332,0
2025-08-01 13:10:00,48.969,11.153,345.889,541.43,2.199,540.37,540.638,542.143,542.569,2.8935,62.24,3.089,2.984,57.963,0.39,0
2025-08-01 13:20:00,49.257,11.19,346.009,541.004,3.622,543.273,539.651,540.518,540.574,2.8985,62.5,2.95,2.97,57.973,0.377,0
2025-08-01 13:30:00,49.366,11.124,346.225,540.873,2.949,540.537,540.84,542.533,539.584,2.8887,62.091,3.052,2.768,58.136,0.419,0
2025-08-01 13:40:00,49.158,11.191,345.724,540.71,3.565,542.787,540.022,539.222,540.808,2.9071,62.257,3.045,3.013,57.942,0.33,0
2025-08-01 13:50:00,49.217,11.096,345.882,542.482,2.011,541.867,543.756,541.745,542.561,2.8879,62.47,3.017,2.947,58.047,0.323,0
2025-08-01 14:00:00,49.195,11.067,346.226,541.55,4.392,543.645,540.181,543.12,539.253,2.8824,62.133,2.994,3.011,57.938,0.334,0
2025-08-01 14:10:00,49.349,11.122,346.386,541.076,2.703,542.087,542.362,539.659,540.197,2.9081,62.175,3.044,2.914,57.821,0.292,0
2025-08-01 14:20:00,49.241,11.109,345.873,541.778,1.181,541.187,542.368,541.498,542.058,2.9007,62.511,3.035,2.894,58.045,0.355,0
2025-08-01 14:30:00,49.14,11.136,345.631,540.891,2.419,540.356,542.453,540.721,540.034,2.8737,62.303,3.145,2.948,57.98,0.446,0
2025-08-01 14:40:00,48.87,11.109,345.537,541.016,1.314,540.999,541.817,540.503,540.743,2.871,62.036,3.041,2.987,58.068,0.267,0
2025-08-01 14:50:00,49.104,11.129,346.12,542.48,1.268,541.562,542.708,542.822,542.83,2.8878,62.437,3.093,2.888,58.089,0.271,0
2025-08-01 15:00:00,49.493,11.171,346.073,542.21,2.877,541.716,542.717,540.765,543.642,2.9063,62.431,3.05,2.869,57.987,0.335,0
2025-08-01 15:10:00,49.01,11.125,345.919,540.672,1.414,541.05,539.739,540.746,541.153,2.8989,62.452,2.998,2.895,57.997,0.392,0
2025-08-01 15:20:00,49.254,11.15,346.239,541.357,5.406,540.68,544.037,538.631,542.08,2.8987,62.406,3.006,2.925,58.037,0.358,0
2025-08-01 15:30:00,49.059,11.139,346.125,541.329,5.204,541.9,540.062,539.074,544.278,2.8886,62.343,3.069,3.037,57.913,0.281,0
2025-08-01 15:40:00,49.201,11.144,345.529,540.886,2.112,540.375,542.228,540.116,540.825,2.8865,62.305,3.12,2.886,58.188,0.349,0
2025-08-01 15:50:00,49.104,11.09,346.27,542.258,2.934,542.747,542.289,540.532,543.466,2.8954,62.119,2.923,3.027,58.086,0.427,0
2025-08-01 16:00:00,49.444,11.201,346.096,541.712,3.014,542.98,541.192,542.71,539.966,2.8839,62.378,3.066,3.017,57.865,0.35,0
2025-08-01 16:10:00,48.954,11.074,345.861,540.444,1.907,539.662,541.569,540.155,540.391,2.8876,61.892,2.943,3.022,58.029,0.364,0
2025-08-01 16:20:00,49.166,11.155,346.278,540.039,1.861,538.789,540.638,540.65,540.079,2.8919,62.47,3.076,2.944,58.085,0.343,0
2025-08-01 16:30:00,48.982,11.197,345.791,541.309,2.709,541.55,542.692,541.011,539.983,2.875,61.984,3.089,2.996,58.124,0.386,0
2025-08-01 16:40:00,49.05,11.142,345.916,542.129,0.921,542.777,541.876,542.007,541.856,2.8785,62.375,2.948,2.873,58.072,0.399,0
2025-08-01 16:50:00,48.646,11.09,345.56,540.805,1.767,540.01,540.583,540.851,541.777,2.8657,61.934,3.052,2.943,57.828,0.362,0
2025-08-01 17:00:00,48.715,11.105,345.881,542.219,1.915,542.54,543.246,541.758,541.331,2.8843,62.259,3.28,3.105,58.089,0.352,0
2025-08-01 17:10:00,48.973,11.165,345.846,540.896,2.436,541.453,542.142,539.706,540.285,2.8823,62.063,2.959,2.857,58.107,0.338,0
2025-08-01 17:20:00,48.756,11.095,345.619,540.402,1.819,539.7,541.519,540.418,539.97,2.8709,62.242,3.068,2.942,58.174,0.357,0
2025-08-01 17:30:00,48.401,11.135,345.16,540.87,2.556,539.574,541.939,539.836,542.13,2.8623,61.989,3.016,2.89,58.117,0.331,0
2025-08-01 17:40:00,48.909,11.152,345.623,540.444,2.541,541.036,541.76,539.219,539.762,2.8832,61.879,3.165,2.965,58.062,0.289,0
2025-08-01 17:50:00,48.469,11.131,345.446,540.784,1.044,540.709,541.373,540.726,540.329,2.8584,62.218,3.103,2.887,57.784,0.383,0
2025-08-01 18:00:00,48.755,11.134,345.52,540.856,2.128,540.63,542.19,540.543,540.062,2.8665,62.383,3.101,3.05,57.88,0.253,0
2025-08-01 18:10:00,48.683,11.09,345.397,540.822,3.793,540.127,543.45,540.054,539.657,2.873,62.233,3.151,3.072,57.808,0.389,0
2025-08-01 18:20:00,48.65,11.159,345.785,540.566,3.983,541.416,542.274,538.291,540.284,2.863,62.317,2.895,2.904,58.14,0.355,0
2025-08-01 18:30:00,48.474,11.05,344.962,540.629,3.744,541.793,542.014,538.27,540.439,2.8755,62.307,2.888,3.022,58.108,0.219,0
2025-08-01 18:40:00,48.199,11.118,344.813,541.964,3.147,540.043,542.31,542.313,543.19,2.8464,61.802,2.984,2.949,58.065,0.275,0
2025-08-01 18:50:00,48.684,11.134,345.923,540.375,1.94,540.556,540.731,539.136,541.076,2.8707,62.284,3.097,3.032,58.134,0.342,0
2025-08-01 19:00:00,48.223,11.138,344.876,539.436,2.799,541.125,538.326,539.51,538.782,2.8611,62.35,3.113,2.909,57.861,0.409,0
2025-08-01 19:10:00,48.425,11.091,345.47,540.786,1.605,540.253,540.201,540.882,541.806,2.8624,62.283,2.921,3.099,58.009,0.424,0
2025-08-01 19:20:00,48.175,11.123,345.119,540.701,2.739,541.092,541.481,538.747,541.486,2.8572,62.202,3.09,3.002,57.888,0.414,0
2025-08-01 19:30:00,48.182,11.028,345.428,540.612,2.375,540.066,541.661,541.435,539.286,2.8371,61.855,3.103,2.917,57.993,0.3,0
2025-08-01 19:40:00,48.198,11.068,345.126,540.47,3.263,542.087,540.705,540.265,538.824,2.8583,62.105,2.957,3.012,57.806,0.386,0
2025-08-01 19:50:00,48.016,11.067,344.472,539.859,4.12,537.237,540.362,540.479,541.357,2.8578,61.972,3.197,2.93,58.223,0.344,0
2025-08-01 20:00:00,47.985,11.108,345.346,538.316,1.337,538.612,537.546,538.222,538.883,2.8446,62.096,2.956,2.994,58.088,0.35,0
2025-08-01 20:10:00,48.036,11.096,344.976,541.138,2.897,540.513,540.544,540.299,543.196,2.8583,62.114,3.205,2.895,58.035,0.322,0
2025-08-01 20:20:00,47.826,11.079,345.367,540.251,2.282,540.198,541.121,538.839,540.845,2.8457,61.823,2.838,2.953,58.002,0.306,0
2025-08-01 20:30:00,47.706,11.084,344.622,540.707,1.136,540.476,540.464,540.376,541.512,2.8368,61.918,2.951,2.935,58.025,0.31,0
2025-08-01 20:40:00,47.853,11.037,344.444,539.82,4.232,540.995,537.558,541.79,538.936,2.8208,61.671,3.118,3.128,58.029,0.335,0
2025-08-01 20:50:00,47.623,11.076,344.512,539.77,1.228,539.224,540.452,540.098,539.306,2.8419,61.643,3.015,2.906,58.224,0.294,0
2025-08-01 21:00:00,47.724,11.083,345.068,540.315,2.85,539.085,539.484,540.755,541.935,2.8339,61.772,3.005,2.891,57.659,0.401,0
2025-08-01 21:10:00,47.463,11.075,345.267,540.531,3.82,540.677,539.121,539.385,542.941,2.8457,61.643,3.016,3.018,58.011,0.243,0
2025-08-01 21:20:00,47.53,11.108,344.5,538.63,2.298,537.616,537.997,539.914,538.995,2.8416,61.89,3.101,2.842,57.932,0.354,0
2025-08-01 21:30:00,47.722,11.087,344.673,539.732,2.042,539.433,540.793,539.951,538.751,2.8482,61.862,2.973,2.948,57.858,0.237,0
2025-08-01 21:40:00,47.143,11.04,344.459,538.202,1.809,537.574,538.231,537.619,539.383,2.8252,61.758,3.044,3.055,58.096,0.328,0
2025-08-01 21:50:00,47.601,11.088,344.892,539.786,0.519,539.785,539.985,539.906,539.466,2.8122,62.014,3.094,2.722,57.924,0.322,0
2025-08-01 22:00:00,47.349,11.096,344.764,539.676,4.518,539.911,539.087,537.594,542.112,2.8282,61.829,3.075,2.923,58.078,0.26,0
2025-08-01 22:10:00,47.109,11.051,344.133,539.588,3.198,541.711,539.206,538.513,538.92,2.8304,62.015,3.162,2.88,57.876,0.354,0
2025-08-01 22:20:00,47.223,11.068,344.335,538.846,4.015,536.779,540.794,538.261,539.55,2.8074,61.659,3.183,2.905,57.834,0.343,0
2025-08-01 22:30:00,47.332,11.071,344.172,538.918,2.55,539.389,539.91,537.36,539.014,2.7986,62.08,3.139,3.051,57.874,0.339,0
2025-08-01 22:40:00,47.058,11.074,343.919,538.644,1.826,539.388,537.562,539.183,538.442,2.8113,61.865,2.937,3.095,57.86,0.265,0
2025-08-01 22:50:00,47.167,11.019,344.496,540.132,2.615,540.363,541.246,538.631,540.29,2.8226,61.935,2.971,2.931,58.041,0.281,0
2025-08-01 23:00:00,47.382,11.042,344.545,538.9,4.417,538.418,537.299,541.716,538.167,2.8276,62.041,2.962,2.736,58.07,0.378,0
2025-08-01 23:10:00,47.101,11.088,344.46,539.332,3.3,540.039,540.079,540.256,536.956,2.8251,61.888,3.023,2.91,57.911,0.316,0
2025-08-01 23:20:00,47.084,11.073,344.708,538.201,4.172,535.294,539.082,538.961,539.466,2.8182,61.742,3.019,2.956,58.135,0.3,0
2025-08-01 23:30:00,47.028,11.089,344.395,539.351,1.169,539.391,539.12,540.031,538.862,2.7944,61.949,3.076,2.911,57.779,0.377,0
2025-08-01 23:40:00,47.096,11.003,344.41,537.796,5.1,537.825,534.856,539.956,538.548,2.8279,61.686,3.003,2.965,57.904,0.333,0
2025-08-01 23:50:00,47.171,11.046,344.185,538.304,2.562,536.562,538.562,539.124,538.967,2.8259,61.865,3.206,3.018,58.021,0.311,0
2025-08-02 00:00:00,46.889,11.069,344.413,539.806,1.51,538.99,539.48,540.254,540.5,2.8152,61.594,3.161,2.921,57.826,0.324,0
2025-08-02 00:10:00,46.904,11.051,343.959,537.462,4.192,535.051,537.887,539.243,537.666,2.7889,61.806,2.998,2.896,57.925,0.284,0
2025-08-02 00:20:00,46.894,11.011,344.091,539.316,1.564,539.584,539.032,538.541,540.105,2.8197,61.738,2.98,3.05,57.992,0.381,0
2025-08-02 00:30:00,46.91,11.054,344.048,537.801,1.146,537.978,537.844,538.264,537.118,2.7959,61.563,3.148,2.882,58.073,0.37,0
2025-08-02 00:40:00,46.577,11.037,343.732,537.591,2.777,537.638,535.933,538.082,538.71,2.8144,61.805,3.015,2.857,58.016,0.392,0
2025-08-02 00:50:00,46.904,11.026,344.325,539.006,2.841,537.265,540.106,539.913,538.74,2.8175,61.773,2.96,2.897,57.925,0.304,0
2025-08-02 01:00:00,46.976,11.104,344.195,539.025,2.585,537.678,539.848,540.263,538.312,2.8258,61.657,2.952,2.927,57.935,0.309,0
2025-08-02 01:10:00,46.789,11.059,343.979,538.028,3.384,538.51,538.029,536.094,539.478,2.8018,61.713,3.138,2.916,57.97,0.399,0
2025-08-02 01:20:00,46.795,11.046,343.488,538.506,2.228,538.182,538.775,539.648,537.42,2.8079,61.514,3.005,2.913,57.872,0.322,0
2025-08-02 01:30:00,46.584,11.061,344.045,538.065,2.598,539.24,538.719,536.642,537.658,2.8084,61.484,2.936,2.89,57.747,0.309,0
2025-08-02 01:40:00,46.709,11.055,344.223,538.992,2.14,538.617,540.123,539.246,537.983,2.8166,61.78,2.984,2.879,57.854,0.352,0
2025-08-02 01:50:00,46.647,11.031,344.028,538.596,0.938,538.594,538.894,537.98,538.918,2.7884,61.61,3.035,2.973,57.885,0.389,0
2025-08-02 02:00:00,46.956,11.036,343.581,539.372,2.151,540.507,539.519,539.105,538.356,2.8139,61.63,2.971,2.929,57.892,0.408,0
2025-08-02 02:10:00,46.748,11.095,344.017,538.859,1.833,539.335,539.583,537.75,538.767,2.8202,61.558,3.102,2.931,58.149,0.342,0
2025-08-02 02:20:00,46.976,11.048,344.082,539.465,1.54,539.044,539.613,540.372,538.832,2.8273,61.921,3.037,2.948,57.982,0.376,0
2025-08-02 02:30:00,46.996,11.09,344.253,538.192,1.563,538.172,538.743,537.18,538.673,2.8079,61.812,2.965,3.029,57.799,0.426,0
2025-08-02 02:40:00,46.781,11.054,344.064,539.023,2.157,540.012,540.112,537.955,538.013,2.8063,61.685,2.993,2.972,57.828,0.376,0
2025-08-02 02:50:00,46.809,11.092,343.448,538.375,2.873,537.543,537.182,540.055,538.721,2.8074,61.669,2.991,2.928,57.949,0.287,0
2025-08-02 03:00:00,46.906,11.076,344.406,537.645,4.193,539.808,539.479,535.679,535.615,2.826,61.569,2.814,2.904,58.01,0.308,0
2025-08-02 03:10:00,46.799,11.05,344.101,539.215,2.544,539.344,540.232,539.597,537.688,2.809,61.627,3.172,2.839,57.924,0.311,0
2025-08-02 03:20:00,46.841,11.047,344.018,537.927,2.441,537.273,539.049,538.778,536.608,2.8208,61.823,3.041,2.971,57.887,0.362,0
2025-08-02 03:30:00,46.497,11.071,343.791,537.653,2.529,538.789,537.574,536.26,537.991,2.8022,61.724,3.23,2.948,57.845,0.316,0
2025-08-02 03:40:00,46.896,11.088,344.181,537.781,1.758,539.055,537.339,537.297,537.432,2.8148,61.691,3.233,2.959,57.956,0.301,0
2025-08-02 03:50:00,47.058,11.063,344.264,539.453,3.063,539.918,540.966,539.023,537.903,2.8372,61.616,3.026,2.956,57.844,0.338,0
2025-08-02 04:00:00,47.139,11.074,344.11,539.122,2.761,539.864,538.763,540.311,537.55,2.833,61.958,3.113,3.06,58.222,0.259,0
2025-08-02 04:10:00,46.908,11.106,344.14,538.861,2.613,538.718,538.868,537.622,540.235,2.8071,61.611,3.168,3.007,57.891,0.3,0
2025-08-02 04:20:00,47.02,11.054,344.344,539.272,2.627,539.908,537.733,539.088,540.36,2.8162,61.844,3.114,2.899,57.734,0.303,0
2025-08-02 04:30:00,47.095,11.079,344.044,538.263,1.26,537.633,538.414,538.111,538.893,2.8293,61.678,3.021,2.927,57.944,0.356,0
2025-08-02 04:40:00,47.11,11.12,344.053,538.052,2.398,537.215,536.863,538.87,539.261,2.8183,61.828,3.026,3.009,58.055,0.305,0
2025-08-02 04:50:00,47.156,11.04,343.97,539.184,3.049,540.517,539.166,539.587,537.468,2.8184,61.975,3.043,2.848,58.046,0.429,0
2025-08-02 05:00:00,47.314,11.087,344.783,538.495,4.927,536.261,541.188,538.509,538.023,2.8214,61.754,3.128,2.975,58.029,0.318,0
2025-08-02 05:10:00,47.11,11.063,344.116,540.038,1.667,539.713,539.179,540.846,540.416,2.8254,61.786,3.147,2.854,57.73,0.453,0
2025-08-02 05:20:00,47.047,11.006,344.136,538.358,3.768,538.923,536.536,540.304,537.671,2.825,61.929,2.976,2.929,57.993,0.387,0
2025-08-02 05:30:00,47.131,11.016,344.277,538.814,2.598,537.352,539.95,539.593,538.361,2.8117,61.909,3.089,2.896,57.913,0.341,0
2025-08-02 05:40:00,47.634,11.043,344.852,539.416,4.11,541.529,539.712,539.004,537.419,2.8517,61.915,2.962,3.007,57.893,0.28,0
2025-08-02 05:50:00,47.258,11.07,344.336,539.01,1.874,539.077,539.665,539.508,537.791,2.8103,61.79,3.104,2.97,57.877,0.395,0
