timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-01-05 05:40:00,47.256,11.101,344.877,539.548,4.674,539.963,539.707,540.282,538.633,540.801,539.667,540.36,540.919,539.297,542.252,540.477,540.306,541.109,538.734,539.326,538.333,541.146,538.287,538.603,538.765,537.578,538.378,538.602,537.976,539.458,538.997,539.837,2.8276,61.87,3.135,2.838,57.933,0.325,0
2026-01-05 05:50:00,47.17,11.027,344.055,539.09,7.22,538.454,540.02,539.82,538.676,539.837,541.383,540.285,539.536,542.355,540.466,541.565,538.896,539.096,539.27,538.693,539.156,537.52,538.205,538.271,537.163,538.649,539.51,538.499,535.135,538.422,538.255,538.28,2.8281,61.602,3.039,3.046,58.076,0.413,0
2026-01-05 06:00:00,47.318,11.087,344.275,538.876,4.69,537.011,540.99,541.426,539.916,541.125,539.056,541.022,540.87,540.874,537.817,539.159,538.493,539.486,539.949,539.787,537.404,538.731,537.414,537.264,539.04,536.736,536.779,538.106,537.178,537.203,539.159,537.667,2.8283,61.838,3.041,2.99,57.894,0.287,0
2026-01-05 06:10:00,47.196,11.026,344.51,539.381,5.424,539.264,541.21,540.14,538.764,540.715,539.469,542.099,540.815,540.974,540.494,541.346,539.727,539.454,539.929,541.563,537.876,537.775,538.608,537.06,538.931,537.055,536.675,538.696,539.453,539.253,537.011,538.942,2.823,61.815,2.987,2.95,58.034,0.398,0
2026-01-05 06:20:00,47.515,11.052,344.529,539.906,5.311,539.236,540.586,540.551,539.378,543.27,539.497,540.801,540.156,540.513,540.857,540.201,540.833,540.019,540.741,538.865,538.545,539.535,539.513,540.812,537.959,540.411,539.457,539.804,538.226,538.761,540.183,538.742,2.8453,61.935,3.151,2.973,57.965,0.287,0
2026-01-05 06:30:00,47.512,11.092,344.486,539.742,6.435,540.462,538.863,539.88,540.442,541.788,540.761,540.691,542.277,542.573,541.561,541.336,541.029,539.45,540.928,539.502,540.649,536.138,537.592,538.339,539.601,539.51,536.387,536.952,538.139,537.946,539.957,540.282,2.8432,61.936,2.958,2.872,57.829,0.391,0
2026-01-05 06:40:00,47.673,11.135,344.747,539.002,5.907,539.434,540.36,539.396,539.147,538.149,539.309,541.388,541.518,539.827,541.251,540.597,540.906,539.117,539.338,536.851,541.212,537.413,536.317,536.636,535.611,537.557,537.816,538.425,538.59,538.494,538.696,539.692,2.843,61.904,3.013,2.877,57.851,0.352,0
2026-01-05 06:50:00,47.473,11.095,344.514,539.056,6.873,539.3,537.657,539.44,538.216,539.956,541.231,540.173,542.35,540.595,538.27,539.989,540.458,539.854,539.504,538.052,538.62,539.855,538.631,538.417,537.286,535.477,537.601,538.314,539.93,539.252,536.703,539.394,2.8224,62.26,3.114,2.893,57.982,0.398,0
2026-01-05 07:00:00,47.83,11.06,344.816,539.81,5.983,538.99,540.509,539.511,540.749,542.144,542.295,540.14,540.845,541.28,541.081,540.082,538.518,540.665,541.365,541.083,541.416,538.18,539.632,539.263,537.849,536.72,536.312,539.679,538.868,539.617,538.947,539.124,2.8434,62.351,2.968,3.006,58.069,0.351,0
2026-01-05 07:10:00,47.612,11.065,344.366,539.18,6.063,541.358,536.648,538.139,540.853,539.591,540.11,541.827,541.562,541.527,540.182,540.407,542.258,539.343,539.028,539.748,539.327,538.03,538.745,536.335,537.963,536.561,536.195,537.664,537.861,540.099,538.34,538.152,2.8353,62.048,2.853,2.946,58.021,0.348,0
2026-01-05 07:20:00,47.652,11.105,344.223,539.849,5.291,539.881,541.15,541.461,540.733,542.075,540.059,541.229,542.304,540.089,541.062,538.993,541.488,541.736,541.895,539.466,538.631,540.263,537.551,539.486,538.364,538.977,537.489,537.013,537.029,537.787,539.524,540.187,2.8412,61.855,3.058,2.935,58.145,0.243,0
2026-01-05 07:30:00,47.721,11.09,344.796,540.1,6.578,539.745,540.389,541.065,541.119,542.407,543.109,541.298,540.488,541.92,542.015,541.962,541.842,540.528,540.199,540.851,537.776,538.942,540.385,538.612,539.798,536.531,538.21,538.313,537.694,539.37,539.325,538.797,2.8354,61.852,2.965,2.853,58.008,0.426,0
2026-01-05 07:40:00,47.785,11.087,344.44,539.55,6.195,537.268,540.045,539.482,539.659,542.07,541.877,540.75,541.714,541.405,542.874,541.459,542.648,540.796,538.89,540.296,538.715,539.93,537.852,538.247,536.679,537.025,537.122,538.214,537.247,537.992,538.673,538.927,2.8605,61.536,3.081,2.895,58.134,0.378,0
2026-01-05 07:50:00,47.94,11.06,345.118,539.422,6.204,539.195,540.611,539.844,540.053,542.242,542.101,540.446,540.95,540.842,539.612,540.885,539.701,539.79,539.195,539.46,539.389,539.524,538.725,538.228,536.038,538.549,538.528,537.29,538.896,537.934,537.738,538.622,2.8593,62.183,3.159,2.824,57.974,0.241,0
2026-01-05 08:00:00,48.112,11.131,345.394,539.599,4.678,539.49,541.467,539.112,539.984,539.979,539.544,541.902,540.98,541.005,540.307,539.81,540.983,540.873,540.87,541.15,539.509,537.866,538.015,537.224,540.132,537.3,538.276,537.689,538.059,538.944,538.958,539.756,2.8562,61.89,3.078,2.891,57.903,0.379,0
2026-01-05 08:10:00,48.121,11.063,344.652,540.733,5.657,539.872,540.92,539.975,542.902,542.321,541.055,542.884,543.204,541.679,544.13,541.576,540.092,540.697,541.256,542.652,539.926,539.594,540.062,540.281,538.48,539.409,538.473,540.191,539.336,539.031,540.542,539.256,2.8666,62.329,3.04,3.073,57.984,0.432,0
2026-01-05 08:20:00,48.095,11.131,345.211,539.583,6.616,539.378,541.114,540.313,540.02,539.95,541.869,543.085,541.109,541.08,540.834,541.601,541.25,540.022,540.552,538.357,539.943,537.345,537.086,538.736,538.3,539.403,537.253,536.469,537.763,539.366,537.51,539.045,2.8578,62.14,3.09,3.084,57.945,0.386,0
2026-01-05 08:30:00,48.445,11.089,345.391,539.922,4.554,538.029,540.305,542.313,540.895,541.82,541.329,541.201,541.014,541.643,540.569,539.556,540.007,540.01,537.938,540.968,538.83,541.024,539.612,538.466,539.03,538.666,537.759,539.2,539.794,539.291,538.826,539.81,2.8615,61.912,2.973,3.019,57.878,0.3,0
2026-01-05 08:40:00,48.276,11.1,345.402,540.521,5.066,539.066,541.142,540.006,541.22,539.454,543.318,541.37,542.429,540.333,542.404,541.363,543.44,539.98,540.807,540.1,540.573,539.49,538.374,539.331,540.634,538.595,539.699,539.754,540.534,539.833,540.605,540.22,2.8449,61.995,2.951,2.953,57.896,0.415,0
2026-01-05 08:50:00,48.446,11.109,345.596,540.55,5.609,541.168,540.953,540.831,542.662,543.029,542.65,542.731,540.606,541.623,541.443,542.397,541.537,540.081,541.555,540.854,539.452,538.733,539.276,540.646,537.42,538.654,541.141,539.739,538.003,539.314,538.768,539.575,2.8723,62.2,2.99,2.876,58.147,0.338,0
2026-01-05 09:00:00,48.249,11.105,345.2,539.736,6.107,541.537,539.718,542.628,541.395,540.875,541.261,541.118,540.701,542.596,541.799,540.257,539.709,540.274,538.679,540.769,538.076,539.182,539.416,539.725,538.35,536.957,536.521,537.884,538.732,538.57,537.502,538.643,2.8695,62.058,3.043,2.833,58.104,0.43,0
2026-01-05 09:10:00,48.269,11.112,344.963,539.787,4.208,540.633,540.483,540.038,539.902,540.962,541.235,540.098,541.023,541.14,541.842,540.273,538.64,539.799,540.856,538.34,539.108,539.792,539.523,538.324,537.634,538.07,539.301,538.453,538.909,539.251,539.743,540.874,2.8675,62.239,2.944,3.058,58.018,0.344,0
2026-01-05 09:20:00,48.336,11.102,345.161,540.633,5.609,540.922,540.922,541.333,541.453,541.717,541.127,541.923,543.335,542.371,542.169,542.457,541.75,540.283,540.788,539.542,540.037,537.726,540.733,540.542,540.453,538.728,539.891,538.748,540.701,539.248,538.805,539.379,2.8601,62.318,3.141,2.884,58.066,0.342,0
2026-01-05 09:30:00,48.622,11.066,345.335,541.003,5.468,540.305,543.178,542.875,542.236,541.595,541.47,541.432,543.037,543.225,542.813,541.019,542.924,542.25,542.13,540.443,541.355,540.935,539.691,537.757,540.475,539.617,538.184,538.353,539.0,540.758,539.117,540.899,2.8911,62.261,3.078,2.946,58.087,0.45,0
2026-01-05 09:40:00,48.773,11.122,345.526,540.283,6.042,539.461,540.186,539.138,541.01,541.874,542.794,541.646,543.035,540.053,541.882,542.453,541.905,542.246,539.84,539.679,540.573,540.113,537.625,539.293,539.674,536.993,538.331,539.565,539.475,539.164,539.312,540.308,2.8818,62.358,2.908,2.925,58.031,0.33,0
2026-01-05 09:50:00,48.508,11.198,345.895,540.233,7.179,540.981,540.617,541.01,540.06,541.089,542.58,540.166,541.638,542.595,541.433,543.79,541.544,540.599,541.223,540.014,540.69,538.654,539.104,538.968,539.607,539.5,536.611,538.758,537.248,540.459,539.267,538.081,2.8693,62.151,3.05,2.772,58.075,0.317,0
2026-01-05 10:00:00,48.541,11.151,345.178,540.315,5.312,539.245,540.037,542.076,542.558,540.985,541.547,541.631,541.742,539.82,543.347,541.461,540.902,540.21,543.305,538.925,539.3,539.469,539.027,538.881,538.635,538.035,539.288,538.941,539.205,539.354,538.793,541.787,2.8574,62.224,3.028,2.92,58.181,0.368,0
2026-01-05 10:10:00,48.656,11.148,345.045,540.262,4.264,539.978,540.987,541.008,540.422,540.931,539.614,541.626,541.415,540.745,541.744,540.92,540.728,541.649,540.326,541.917,539.736,538.963,539.597,539.183,537.788,538.415,541.145,538.175,539.883,539.465,538.651,542.052,2.8755,62.27,3.073,2.878,58.283,0.346,0
2026-01-05 10:20:00,48.717,11.14,345.63,540.402,5.329,540.761,539.552,540.656,540.481,543.649,543.348,540.95,540.356,539.52,541.9,543.512,541.887,541.293,540.673,540.694,541.328,539.782,538.671,538.424,539.565,539.685,538.597,539.163,539.541,538.32,539.972,538.567,2.8812,62.333,2.969,3.01,57.938,0.409,0
2026-01-05 10:30:00,48.665,11.124,345.314,541.097,4.972,540.873,541.495,541.22,541.333,543.478,541.721,541.069,542.378,541.77,543.184,542.205,542.103,543.242,541.447,539.964,539.617,541.662,538.506,541.122,540.104,541.056,538.606,540.466,540.653,540.673,539.052,540.614,2.8838,62.352,3.06,2.988,58.044,0.356,0
2026-01-05 10:40:00,48.553,11.114,345.323,541.844,6.666,542.489,542.908,542.227,543.58,543.345,544.423,542.852,543.163,542.602,545.86,542.598,542.791,543.495,543.291,542.716,540.69,539.369,540.637,539.928,539.909,539.194,540.055,540.786,539.242,541.257,540.324,540.066,2.8811,62.205,3.079,3.164,58.087,0.381,0
2026-01-05 10:50:00,48.62,11.182,345.905,540.593,6.014,542.652,539.867,540.39,541.938,542.284,540.516,541.563,542.853,541.437,540.921,541.626,543.345,540.067,541.253,540.329,540.373,540.033,540.527,538.255,537.331,538.939,538.814,538.498,538.415,541.703,540.333,541.761,2.8713,62.075,3.122,3.012,58.001,0.388,0
2026-01-05 11:00:00,49.0,11.138,345.848,541.246,5.743,542.014,542.049,543.417,540.131,541.986,541.833,540.97,543.629,542.95,544.256,541.051,541.92,540.807,541.658,540.696,541.414,540.802,539.428,539.669,540.263,538.513,541.371,539.975,539.554,540.425,541.623,541.238,2.8773,62.267,3.059,2.951,57.808,0.347,0
2026-01-05 11:10:00,48.945,11.174,345.383,540.414,5.622,539.891,542.534,540.479,542.736,541.626,543.027,541.767,541.052,541.606,541.712,540.112,541.073,540.838,540.377,540.266,540.889,539.105,538.481,537.89,537.405,539.944,538.692,538.778,538.871,539.424,542.262,540.332,2.8949,62.36,3.017,2.923,58.026,0.405,0
2026-01-05 11:20:00,48.877,11.102,345.834,541.016,6.273,539.95,540.047,541.151,542.131,541.865,544.789,542.715,542.944,541.698,542.943,541.557,541.348,542.269,539.945,541.503,541.257,539.114,539.527,539.452,539.099,538.516,539.27,540.562,538.629,542.995,541.098,541.059,2.8892,61.72,3.02,3.006,58.018,0.386,0
2026-01-05 11:30:00,49.0,11.131,345.624,541.434,5.148,540.883,544.018,543.247,542.932,542.788,543.475,542.463,541.697,541.459,541.083,542.539,540.661,542.614,541.965,541.929,539.876,541.158,540.386,540.203,540.117,539.984,541.384,540.104,538.87,543.048,539.85,539.994,2.8884,62.076,3.065,2.932,58.22,0.363,0
2026-01-05 11:40:00,48.907,11.17,345.834,542.177,6.522,541.766,543.71,542.908,544.171,542.423,543.665,542.819,543.185,541.624,546.383,543.17,541.018,541.398,542.126,541.217,541.486,541.951,541.686,541.392,541.178,541.572,541.18,542.07,541.491,539.861,541.003,542.329,2.8781,62.237,3.028,2.881,58.002,0.295,0
2026-01-05 11:50:00,48.977,11.133,345.721,541.911,5.806,543.075,540.126,541.677,543.579,542.644,541.591,543.087,543.417,542.716,545.018,543.462,540.417,543.227,542.647,541.766,542.006,542.023,540.966,540.839,540.655,540.208,541.476,541.991,539.926,541.994,541.863,539.212,2.8856,62.251,3.129,2.942,58.113,0.318,0
2026-01-05 12:00:00,49.227,11.196,345.744,541.35,5.831,540.653,541.54,541.106,540.883,542.086,544.699,541.939,543.768,543.113,542.747,541.553,542.824,542.395,542.956,541.021,542.591,539.324,540.578,539.169,540.337,539.35,539.187,540.623,538.868,542.229,539.915,540.987,2.8842,62.375,3.042,2.995,58.196,0.39,0
2026-01-05 12:10:00,49.328,11.159,346.017,541.739,6.472,541.893,542.099,543.603,543.42,543.82,542.403,541.809,545.521,543.304,544.077,543.018,541.209,542.837,541.796,540.247,542.246,540.881,540.595,540.428,541.04,539.049,539.688,539.5,540.974,540.031,540.652,540.806,2.888,62.394,2.954,3.132,58.121,0.345,0
2026-01-05 12:20:00,49.01,11.167,345.416,540.787,5.508,542.014,540.36,541.277,541.24,541.189,541.648,541.169,543.847,543.138,541.096,541.848,542.168,541.885,540.732,541.232,540.462,540.115,540.507,538.535,538.339,539.146,538.65,539.644,538.886,540.385,540.99,540.757,2.8778,62.387,3.017,2.946,58.277,0.35,0
2026-01-05 12:30:00,49.165,11.144,345.889,540.523,4.572,538.418,540.098,542.148,541.244,542.685,541.567,541.08,542.829,540.159,540.77,541.946,541.234,541.331,542.815,542.886,541.033,539.2,540.483,540.366,540.307,538.589,539.232,538.314,539.479,538.732,538.443,538.744,2.9087,62.452,3.042,3.088,57.933,0.284,0
2026-01-05 12:40:00,49.056,11.138,346.233,541.55,6.64,542.473,543.43,540.417,542.418,542.576,542.178,542.654,542.289,545.623,542.144,541.851,541.885,540.189,542.019,541.759,540.865,541.206,540.33,539.287,540.828,541.958,539.619,538.983,540.261,540.317,542.829,541.465,2.8796,62.307,3.106,2.994,57.677,0.295,0
2026-01-05 12:50:00,49.406,11.186,346.062,540.9,5.409,540.096,541.664,541.967,540.772,542.197,540.86,542.96,542.183,541.57,541.63,541.998,540.72,541.389,541.724,541.906,540.3,539.315,542.28,539.427,541.1,540.834,537.551,538.516,541.072,539.493,540.31,540.479,2.8934,62.458,3.022,2.918,58.066,0.367,0
2026-01-05 13:00:00,48.978,11.141,345.742,541.03,4.812,541.885,539.905,540.659,541.723,541.687,542.356,542.542,542.541,542.588,543.363,542.013,541.201,542.414,541.767,540.699,541.89,539.743,538.866,540.402,540.15,539.023,538.551,539.383,539.514,541.195,540.051,541.704,2.891,62.256,2.996,2.998,58.258,0.373,0
2026-01-05 13:10:00,48.925,11.131,345.462,541.262,6.011,541.075,541.663,540.404,544.28,543.205,542.494,541.128,543.862,544.07,542.432,542.028,541.928,541.414,541.677,539.615,541.701,540.08,539.892,540.322,542.393,538.488,538.269,540.096,539.163,540.392,541.582,540.421,2.8898,62.079,3.085,2.811,58.066,0.366,0
