timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,EGT_Z1_C,EGT_Z2_C,EGT_Z3_C,EGT_Z4_C,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-01-08 00:26:00,47.057,11.045,344.058,538.988,1.707,539.565,539.556,538.974,537.858,2.8094,61.69,3.262,3.019,57.673,0.296,0
2026-01-08 00:27:00,46.795,11.011,343.915,538.807,1.71,539.215,538.436,539.643,537.933,2.7932,61.671,2.917,2.935,58.03,0.214,0
2026-01-08 00:28:00,46.892,11.07,343.997,538.322,1.409,538.24,537.622,538.393,539.031,2.8064,61.792,3.06,2.884,58.013,0.446,0
2026-01-08 00:29:00,47.002,11.082,344.622,539.842,0.892,539.571,540.346,539.996,539.454,2.8154,61.671,3.041,2.89,58.015,0.363,0
2026-01-08 00:30:00,46.958,11.113,343.96,539.934,2.132,539.502,540.286,538.907,541.039,2.8103,61.756,3.141,2.921,57.918,0.296,0
2026-01-08 00:31:00,47.155,11.021,344.152,539.772,2.743,540.952,539.874,538.209,540.054,2.8185,61.809,3.059,2.836,57.892,0.382,0
2026-01-08 00:32:00,47.038,11.039,344.421,538.981,1.527,539.09,539.659,539.044,538.132,2.8276,61.584,3.249,2.989,57.957,0.287,0
2026-01-08 00:33:00,46.809,11.061,344.135,537.902,3.01,538.874,535.864,538.036,538.836,2.8114,61.881,2.988,2.887,57.793,0.35,0
2026-01-08 00:34:00,46.967,11.038,344.294,540.479,2.035,539.402,540.06,541.437,541.016,2.8029,61.643,3.114,2.88,58.039,0.293,0
2026-01-08 00:35:00,46.825,11.045,343.947,538.446,2.597,537.962,537.753,540.333,537.736,2.8055,62.001,3.106,2.939,57.9,0.415,0
2026-01-08 00:36:00,46.946,11.057,344.406,537.598,2.168,538.602,538.359,536.998,536.434,2.8203,61.918,3.04,3.06,57.818,0.359,0
2026-01-08 00:37:00,47.002,11.099,344.469,538.145,2.535,539.747,537.212,537.65,537.972,2.8078,61.475,3.163,3.004,58.067,0.316,0
2026-01-08 00:38:00,46.768,11.014,344.508,539.213,2.616,537.85,539.703,540.466,538.832,2.8163,61.729,3.025,2.928,57.952,0.341,0
2026-01-08 00:39:00,46.682,11.071,343.715,538.48,2.812,537.986,539.982,537.17,538.78,2.8033,61.558,3.129,3.034,57.997,0.329,0
2026-01-08 00:40:00,46.933,11.097,344.152,538.86,3.372,539.848,540.171,536.8,538.623,2.8144,61.674,3.129,3.049,57.945,0.371,0
2026-01-08 00:41:00,46.835,11.034,343.921,537.783,3.83,537.123,538.364,539.738,535.908,2.8044,61.74,3.073,3.111,57.861,0.347,0
2026-01-08 00:42:00,46.887,11.037,344.141,539.07,2.344,539.379,540.392,538.462,538.047,2.8068,61.477,2.967,3.017,57.911,0.336,0
2026-01-08 00:43:00,47.028,11.14,344.416,538.564,1.665,538.46,537.562,539.227,539.006,2.8158,61.696,3.057,3.011,57.846,0.342,0
2026-01-08 00:44:00,46.622,11.08,344.046,538.582,1.873,538.741,539.156,537.284,539.147,2.7789,61.63,3.049,2.933,57.763,0.376,0
2026-01-08 00:45:00,46.941,11.067,344.762,537.706,2.145,537.049,537.571,537.03,539.175,2.8251,61.86,3.078,3.037,58.039,0.344,0
2026-01-08 00:46:00,47.017,11.01,343.79,538.726,1.169,538.19,538.815,539.359,538.539,2.8416,61.945,3.121,2.903,58.018,0.301,0
2026-01-08 00:47:00,46.867,11.108,344.421,538.75,2.504,539.344,539.143,537.004,539.509,2.81,61.923,2.985,2.962,57.907,0.354,0
2026-01-08 00:48:00,47.052,11.061,344.264,540.277,0.986,540.34,540.114,540.82,539.834,2.8002,61.798,3.143,2.904,57.984,0.426,0
2026-01-08 00:49:00,46.761,11.089,343.882,538.524,5.524,536.299,541.727,539.866,536.203,2.8118,61.342,2.954,2.94,57.787,0.276,0
2026-01-08 00:50:00,46.884,11.027,343.68,538.621,2.313,537.305,538.316,539.617,539.245,2.7904,62.06,3.07,2.95,58.013,0.396,0
2026-01-08 00:51:00,46.664,11.048,343.703,537.91,2.233,537.315,539.333,537.1,537.895,2.787,61.913,3.02,2.871,57.97,0.341,0
2026-01-08 00:52:00,47.02,11.051,344.619,539.096,0.847,539.335,538.617,538.969,539.464,2.8275,61.779,3.039,2.793,58.219,0.285,0
2026-01-08 00:53:00,46.778,11.036,344.103,537.878,2.101,537.564,539.263,537.162,537.524,2.8016,61.434,2.966,2.907,57.924,0.366,0
2026-01-08 00:54:00,46.701,11.109,344.143,538.583,2.846,538.98,539.614,536.768,538.971,2.8036,61.646,3.053,2.839,57.986,0.358,0
2026-01-08 00:55:00,46.968,11.012,344.222,538.566,2.713,539.119,539.615,538.627,536.902,2.8158,61.708,3.007,2.763,57.816,0.31,0
2026-01-08 00:56:00,46.826,11.056,344.369,537.117,3.907,536.904,539.034,537.404,535.127,2.8123,61.775,2.831,2.901,57.886,0.382,0
2026-01-08 00:57:00,46.809,11.049,343.76,538.349,3.563,536.485,537.835,539.028,540.048,2.8202,61.734,3.164,2.967,57.973,0.261,0
2026-01-08 00:58:00,46.693,11.106,344.191,538.926,3.478,538.108,540.687,537.209,539.698,2.8094,61.588,3.1,3.081,57.975,0.332,0
2026-01-08 00:59:00,46.427,11.054,343.52,538.018,1.141,537.71,538.851,537.753,537.757,2.7956,61.697,3.071,3.112,57.672,0.358,0
2026-01-08 01:00:00,46.619,11.04,344.191,539.485,4.045,540.966,537.475,537.98,541.52,2.8088,61.776,3.01,2.923,58.0,0.301,0
2026-01-08 01:01:00,46.797,10.995,344.106,538.894,4.522,541.796,537.275,538.566,537.937,2.8139,61.658,3.23,3.121,57.885,0.268,0
2026-01-08 01:02:00,46.788,11.061,344.147,538.596,2.296,538.778,539.523,538.857,537.227,2.8084,61.735,3.164,2.989,57.835,0.316,0
2026-01-08 01:03:00,46.747,11.056,343.914,538.025,4.564,540.422,536.5,539.322,535.858,2.8167,61.751,2.974,3.107,57.919,0.394,0
2026-01-08 01:04:00,46.818,11.017,343.984,539.133,3.697,539.518,541.281,537.584,538.147,2.7898,61.783,3.006,2.91,57.877,0.326,0
2026-01-08 01:05:00,46.356,10.952,343.843,539.806,3.017,537.985,540.765,541.002,539.472,2.7974,61.795,3.039,3.01,58.076,0.306,0
2026-01-08 01:06:00,47.03,11.08,344.333,540.44,1.444,539.771,540.056,541.216,540.719,2.8148,61.98,2.962,2.895,57.849,0.37,0
2026-01-08 01:07:00,46.896,11.065,343.735,539.99,5.039,538.347,541.024,537.774,542.814,2.8187,61.715,3.123,2.946,57.887,0.32,0
2026-01-08 01:08:00,46.588,11.012,344.225,538.912,3.09,537.887,538.494,540.977,538.288,2.7849,61.63,3.086,2.938,57.878,0.321,0
2026-01-08 01:09:00,46.48,11.01,344.046,538.741,1.955,539.861,537.906,538.114,539.083,2.8108,61.681,3.16,3.032,57.715,0.334,0
2026-01-08 01:10:00,46.523,11.004,343.807,536.601,1.08,537.149,536.747,536.068,536.438,2.7969,61.467,3.007,3.016,57.952,0.423,0
2026-01-08 01:11:00,46.912,10.974,343.863,538.224,2.734,540.107,537.373,537.874,537.542,2.8064,61.768,3.189,2.984,57.747,0.385,0
2026-01-08 01:12:00,46.72,11.064,344.305,538.584,2.205,539.958,538.388,537.753,538.239,2.7978,61.816,3.165,2.983,58.027,0.352,0
2026-01-08 01:13:00,46.796,11.053,344.21,538.853,1.456,538.791,538.343,539.799,538.477,2.8204,61.316,3.01,3.107,58.097,0.316,0
2026-01-08 01:14:00,47.005,11.125,344.385,538.045,2.532,536.74,539.182,539.272,536.988,2.8293,61.599,3.111,3.048,57.683,0.457,0
2026-01-08 01:15:00,46.681,11.02,343.589,539.736,1.706,538.785,540.49,539.914,539.754,2.8078,61.682,3.121,2.933,58.085,0.326,0
2026-01-08 01:16:00,46.556,11.06,343.672,536.968,1.003,537.408,536.628,537.419,536.416,2.7956,61.563,3.018,2.956,57.962,0.327,0
2026-01-08 01:17:00,46.935,11.062,344.151,538.173,1.597,537.55,537.514,538.517,539.11,2.8353,61.743,3.096,3.04,58.213,0.332,0
2026-01-08 01:18:00,47.109,11.054,344.312,540.544,2.935,540.702,539.571,542.42,539.485,2.824,61.912,3.046,2.934,57.814,0.397,0
2026-01-08 01:19:00,46.919,11.037,344.272,537.768,2.652,538.957,539.062,536.642,536.41,2.8154,61.801,3.105,2.825,58.137,0.319,0
2026-01-08 01:20:00,46.726,11.052,343.147,539.438,1.268,538.901,540.169,539.284,539.398,2.8052,61.641,3.103,2.992,57.874,0.362,0
2026-01-08 01:21:00,46.426,11.025,343.956,538.632,2.006,538.355,538.579,539.801,537.794,2.7979,61.532,3.039,2.912,57.907,0.465,0
2026-01-08 01:22:00,46.993,11.063,344.257,538.579,1.439,538.066,538.352,538.395,539.505,2.8121,61.851,3.045,2.921,58.012,0.271,0
2026-01-08 01:23:00,46.746,11.047,343.993,539.368,2.397,537.928,540.326,540.09,539.127,2.8109,61.786,3.194,2.903,57.929,0.302,0
2026-01-08 01:24:00,46.878,11.056,344.192,538.66,3.043,536.876,538.134,539.919,539.711,2.7943,61.529,3.111,3.003,57.904,0.33,0
2026-01-08 01:25:00,46.603,11.039,344.002,539.273,1.837,540.159,538.322,539.218,539.396,2.7882,61.539,3.046,3.01,57.806,0.307,0
2026-01-08 01:26:00,46.521,11.032,343.357,538.393,1.951,538.673,538.335,539.256,537.305,2.8102,61.577,3.021,3.055,57.984,0.422,0
2026-01-08 01:27:00,46.977,11.055,343.782,539.001,0.408,538.941,539.282,538.873,538.906,2.8144,61.663,3.175,3.046,57.844,0.406,0
2026-01-08 01:28:00,46.85,11.05,344.387,537.296,3.176,539.422,536.246,536.729,536.789,2.8171,61.659,2.866,2.903,57.853,0.347,0
2026-01-08 01:29:00,46.813,11.067,344.274,539.276,2.51,539.403,540.591,539.029,538.081,2.7863,61.666,3.121,2.823,57.782,0.447,0
2026-01-08 01:30:00,46.596,11.062,344.248,538.083,2.561,539.674,537.113,537.83,537.717,2.7982,61.739,3.034,2.804,57.86,0.328,0
2026-01-08 01:31:00,46.832,11.041,343.976,539.124,2.064,537.91,538.741,539.872,539.973,2.8245,61.907,3.169,2.949,57.935,0.356,0
2026-01-08 01:32:00,46.969,11.124,344.226,538.154,2.011,538.951,538.777,536.939,537.949,2.7999,61.701,2.955,2.981,57.956,0.392,0
2026-01-08 01:33:00,46.569,11.059,343.651,536.742,3.326,538.011,534.685,537.469,536.805,2.8078,61.763,3.002,3.067,57.795,0.278,0
2026-01-08 01:34:00,46.539,11.011,343.684,538.556,2.557,539.144,537.35,537.825,539.907,2.794,61.481,3.084,2.792,57.831,0.376,0
2026-01-08 01:35:00,46.44,10.994,343.291,538.961,1.315,538.913,539.524,539.196,538.209,2.7943,61.848,3.071,2.916,57.834,0.421,0
2026-01-08 01:36:00,46.817,11.062,344.423,539.02,3.827,539.252,540.533,536.706,539.588,2.8269,61.751,3.141,3.104,57.842,0.3,0
2026-01-08 01:37:00,46.752,11.013,344.235,538.481,3.477,540.51,537.034,538.437,537.943,2.8163,61.884,3.071,3.021,57.968,0.327,0
2026-01-08 01:38:00,46.729,11.098,344.424,538.672,2.037,539.249,539.165,537.212,539.064,2.8206,61.523,3.062,2.921,58.12,0.326,0
2026-01-08 01:39:00,46.655,11.083,343.959,538.416,2.22,538.43,539.245,537.025,538.964,2.8171,61.608,3.143,2.881,57.859,0.436,0
2026-01-08 01:40:00,46.373,11.031,343.21,538.597,4.907,538.207,541.041,539.005,536.134,2.7835,61.61,3.085,2.82,57.961,0.351,0
2026-01-08 01:41:00,46.802,11.006,343.613,538.053,3.655,537.955,536.539,540.195,537.522,2.8107,61.796,3.147,2.912,57.841,0.395,0
2026-01-08 01:42:00,46.61,11.063,344.295,539.009,4.243,538.63,539.478,541.086,536.844,2.782,61.366,3.091,3.064,57.98,0.332,0
2026-01-08 01:43:00,46.923,11.061,344.195,538.259,3.334,536.774,538.184,540.108,537.971,2.824,61.839,3.101,2.989,57.849,0.334,0
2026-01-08 01:44:00,46.703,11.081,343.939,539.184,2.146,540.32,538.174,538.884,539.357,2.8096,61.836,3.066,2.958,57.859,0.391,0
2026-01-08 01:45:00,46.696,11.076,343.788,537.574,1.926,536.479,537.839,537.572,538.406,2.8009,61.601,3.09,3.021,57.988,0.372,0
2026-01-08 01:46:00,46.788,11.008,344.302,538.907,3.93,537.192,541.122,538.742,538.574,2.8058,61.927,3.093,3.081,58.034,0.349,0
2026-01-08 01:47:00,47.066,11.016,344.307,537.497,3.949,537.985,534.822,538.771,538.411,2.8174,61.731,2.945,2.939,58.053,0.44,0
2026-01-08 01:48:00,46.748,11.052,343.695,537.398,3.061,538.989,537.283,537.39,535.928,2.8088,61.609,2.991,2.884,58.049,0.331,0
2026-01-08 01:49:00,46.742,11.046,343.683,539.709,4.118,538.659,542.143,538.025,540.009,2.8086,61.525,3.228,2.994,57.833,0.353,0
2026-01-08 01:50:00,46.687,11.06,344.053,538.13,1.507,538.281,538.846,537.339,538.054,2.7988,61.776,3.155,2.977,57.914,0.446,0
2026-01-08 01:51:00,47.014,11.045,344.176,540.622,4.269,541.761,542.079,540.841,537.81,2.8059,61.992,2.991,2.892,57.978,0.397,0
2026-01-08 01:52:00,46.73,11.094,343.787,539.08,2.71,538.569,539.891,537.575,540.285,2.8076,61.741,3.16,2.872,58.017,0.289,0
2026-01-08 01:53:00,46.861,11.099,343.74,538.412,1.689,537.4,538.577,538.583,539.089,2.8234,61.946,3.151,3.005,57.965,0.302,0
2026-01-08 01:54:00,46.725,11.076,343.686,538.601,0.237,538.722,538.607,538.485,538.589,2.818,61.369,3.028,2.873,57.902,0.298,0
2026-01-08 01:55:00,46.784,11.016,344.067,536.31,1.478,536.286,536.196,537.118,535.641,2.7925,61.481,3.063,2.962,57.848,0.327,0
2026-01-08 01:56:00,46.654,11.086,343.852,539.042,2.811,538.228,540.847,539.058,538.036,2.7783,61.616,3.053,3.048,57.889,0.32,0
2026-01-08 01:57:00,46.714,11.058,344.218,537.392,2.58,537.529,536.129,537.201,538.709,2.817,61.594,2.986,2.972,57.95,0.373,0
2026-01-08 01:58:00,47.148,11.126,344.643,539.511,1.752,540.516,539.217,538.764,539.545,2.8197,61.699,3.25,2.814,58.061,0.347,0
2026-01-08 01:59:00,46.638,11.064,343.755,538.678,2.635,539.771,538.205,537.135,539.601,2.8095,61.836,2.898,2.891,57.878,0.428,0
2026-01-08 02:00:00,46.847,11.075,343.998,539.329,2.721,540.731,539.903,538.01,538.672,2.8192,61.56,3.099,2.894,57.827,0.402,0
2026-01-08 02:01:00,46.813,11.062,344.367,538.325,2.831,540.156,537.778,537.325,538.04,2.8065,61.664,3.016,3.026,57.999,0.302,0
2026-01-08 02:02:00,46.844,11.138,344.085,540.851,4.123,540.995,538.866,542.99,540.551,2.8181,61.791,3.052,2.83,57.873,0.381,0
2026-01-08 02:03:00,46.773,11.015,343.849,539.114,2.833,540.649,538.409,539.581,537.815,2.8145,61.798,2.966,3.041,57.799,0.355,0
2026-01-08 02:04:00,46.899,11.043,344.131,540.051,1.037,539.801,540.605,540.23,539.568,2.7978,61.548,3.037,3.034,57.965,0.442,0
2026-01-08 02:05:00,47.194,11.102,344.231,539.153,1.688,538.382,540.07,539.682,538.478,2.821,61.98,3.02,2.928,58.0,0.402,0
2026-01-08 02:06:00,46.843,11.043,344.047,538.526,4.382,538.035,540.859,536.477,538.732,2.8105,61.908,2.954,2.968,57.904,0.317,0
2026-01-08 02:07:00,46.816,11.056,343.79,537.575,2.167,538.224,536.372,538.539,537.164,2.8081,61.633,2.944,2.941,57.913,0.364,0
2026-01-08 02:08:00,46.81,11.047,344.415,539.393,2.331,538.288,539.184,540.619,539.481,2.8135,61.986,3.091,2.907,57.818,0.447,0
2026-01-08 02:09:00,46.988,11.052,344.749,538.219,3.537,537.757,539.89,536.354,538.875,2.8159,61.624,3.011,2.954,58.103,0.431,0
2026-01-08 02:10:00,46.666,11.02,343.458,537.397,0.945,537.83,536.974,536.92,537.865,2.7991,61.945,3.094,2.989,57.959,0.373,0
2026-01-08 02:11:00,46.722,10.994,344.134,538.205,1.674,538.652,538.281,538.781,537.107,2.8113,61.787,3.059,2.965,57.941,0.382,0
2026-01-08 02:12:00,46.948,11.093,343.994,539.247,0.543,539.146,539.282,539.551,539.008,2.8083,61.69,3.139,3.128,57.906,0.247,0
2026-01-08 02:13:00,46.695,11.07,343.924,537.622,3.145,538.068,539.128,535.983,537.31,2.7897,61.64,2.814,2.977,57.958,0.413,0
2026-01-08 02:14:00,46.679,11.044,343.711,538.645,3.16,537.588,540.451,539.251,537.291,2.815,61.918,3.14,2.861,57.907,0.314,0
2026-01-08 02:15:00,46.622,11.083,343.697,538.717,2.371,537.367,538.562,539.738,539.202,2.7875,61.755,3.109,3.008,58.144,0.326,0
2026-01-08 02:16:00,46.626,11.032,344.021,538.022,3.379,537.965,539.874,536.495,537.755,2.8017,61.25,3.064,2.703,57.842,0.298,0
2026-01-08 02:17:00,46.508,11.128,343.519,538.614,3.313,538.882,540.186,538.518,536.872,2.8092,61.792,3.052,2.909,57.91,0.427,0
2026-01-08 02:18:00,46.756,11.062,344.211,539.3,2.152,539.628,539.485,540.12,537.968,2.8035,61.705,3.074,2.91,57.998,0.309,0
2026-01-08 02:19:00,46.931,11.044,344.412,539.342,0.943,539.456,539.302,538.833,539.776,2.8233,61.724,3.063,2.886,57.845,0.47,0
2026-01-08 02:20:00,46.87,11.027,344.267,537.739,2.667,539.162,538.087,537.214,536.495,2.8062,61.549,3.141,2.885,57.806,0.378,0
2026-01-08 02:21:00,46.812,11.038,344.164,537.051,2.497,535.537,537.631,538.034,537.004,2.8074,61.839,2.941,2.926,57.947,0.378,0
2026-01-08 02:22:00,46.846,11.053,344.619,539.117,1.415,540.005,538.59,538.606,539.267,2.8209,61.519,3.034,3.014,57.931,0.336,0
2026-01-08 02:23:00,46.882,11.056,343.94,539.038,0.433,538.952,538.813,539.141,539.246,2.7967,61.736,3.156,3.021,57.925,0.249,0
2026-01-08 02:24:00,46.904,11.04,344.442,538.92,2.877,537.339,540.216,538.055,540.068,2.7933,61.888,3.066,2.935,58.036,0.326,0
2026-01-08 02:25:00,46.757,11.023,343.759,538.05,4.62,540.429,538.657,535.809,537.305,2.8025,61.8,2.89,2.906,58.111,0.386,0
2026-01-08 02:26:00,47.061,11.112,343.89,538.435,0.268,538.564,538.455,538.296,538.425,2.8196,61.669,3.002,3.006,57.907,0.319,0
2026-01-08 02:27:00,46.553,11.078,343.647,538.922,2.984,539.792,536.857,539.2,539.841,2.8012,61.871,3.055,2.922,57.76,0.314,0
2026-01-08 02:28:00,46.556,10.994,343.867,538.054,2.793,537.795,536.776,539.568,538.076,2.7989,61.622,3.075,2.964,57.943,0.308,0
2026-01-08 02:29:00,46.615,11.05,344.191,539.321,2.662,540.923,539.362,538.738,538.261,2.8061,61.705,2.913,2.834,57.953,0.345,0
2026-01-08 02:30:00,46.9,11.086,343.715,539.907,3.29,537.976,540.014,540.371,541.266,2.8017,61.605,3.042,2.999,57.984,0.386,0
2026-01-08 02:31:00,46.617,11.068,343.861,538.86,3.717,536.224,539.49,539.783,539.941,2.784,61.448,3.097,3.075,57.735,0.357,0
2026-01-08 02:32:00,46.631,11.052,343.828,537.803,2.099,538.441,537.734,538.567,536.469,2.8007,61.459,3.098,2.958,58.13,0.342,0
2026-01-08 02:33:00,46.837,11.079,344.255,538.076,3.311,535.87,539.182,538.554,538.697,2.8098,61.837,3.045,3.106,57.721,0.352,0
2026-01-08 02:34:00,46.842,11.064,343.726,538.755,1.465,538.65,538.317,539.759,538.294,2.813,61.852,3.006,3.004,57.92,0.361,0
2026-01-08 02:35:00,46.595,11.067,344.39,537.33,1.052,537.028,536.744,537.796,537.751,2.8147,62.016,3.227,2.97,57.999,0.279,0
2026-01-08 02:36:00,46.63,11.055,343.845,537.534,2.671,537.157,537.694,536.307,538.978,2.7887,61.81,3.095,2.906,57.928,0.452,0
2026-01-08 02:37:00,46.802,11.074,344.191,538.353,5.028,540.871,538.8,537.899,535.843,2.8093,61.65,3.044,3.098,57.941,0.297,0
2026-01-08 02:38:00,47.119,11.066,343.922,537.413,3.673,537.903,535.69,536.698,539.363,2.8287,61.585,3.033,2.96,57.836,0.354,0
2026-01-08 02:39:00,46.761,11.068,343.773,536.854,3.311,536.661,534.856,538.167,537.731,2.7965,61.588,3.097,2.815,57.832,0.356,0
2026-01-08 02:40:00,46.86,11.038,343.966,539.287,2.738,540.651,539.332,539.25,537.913,2.8064,61.873,3.035,3.002,57.942,0.431,0
2026-01-08 02:41:00,46.741,11.03,343.601,538.248,4.682,537.488,541.028,538.13,536.347,2.8106,61.552,3.068,3.067,57.908,0.379,0
2026-01-08 02:42:00,46.707,11.021,344.195,539.461,3.909,537.074,538.958,540.983,540.829,2.7994,61.841,2.958,2.917,57.821,0.426,0
2026-01-08 02:43:00,46.796,11.004,343.952,538.149,1.776,537.964,538.608,538.9,537.124,2.805,61.483,3.034,3.039,57.748,0.383,0
2026-01-08 02:44:00,46.888,11.071,343.88,538.773,1.08,538.969,539.208,538.128,538.789,2.816,61.858,2.999,2.995,57.981,0.348,0
2026-01-08 02:45:00,46.987,11.047,344.234,539.094,2.108,538.869,539.795,539.909,537.802,2.8167,61.726,3.002,3.027,57.945,0.324,0
2026-01-08 02:46:00,46.915,11.091,344.139,539.888,2.819,539.361,539.23,541.889,539.07,2.8162,61.846,3.214,2.89,58.089,0.4,0
2026-01-08 02:47:00,46.88,11.054,344.241,538.876,3.625,538.295,537.748,541.373,538.087,2.8025,61.877,2.987,3.064,57.943,0.367,0
2026-01-08 02:48:00,47.01,11.034,344.264,539.614,1.644,538.681,540.099,540.326,539.349,2.8124,61.562,3.057,2.953,58.004,0.359,0
2026-01-08 02:49:00,46.911,11.071,344.02,538.759,2.26,537.369,539.629,539.331,538.707,2.8143,61.717,3.125,2.987,57.955,0.404,0
2026-01-08 02:50:00,47.096,11.02,344.354,540.078,0.769,540.451,539.818,539.682,540.363,2.8184,61.595,3.115,2.946,57.875,0.309,0
2026-01-08 02:51:00,46.874,11.029,344.219,539.311,2.231,539.01,538.167,539.67,540.397,2.8311,62.078,2.971,2.973,58.113,0.43,0
2026-01-08 02:52:00,46.793,11.097,344.404,537.939,3.077,539.67,538.131,537.362,536.593,2.824,61.918,3.013,2.943,57.828,0.356,0
2026-01-08 02:53:00,46.589,11.032,343.346,538.42,2.633,538.584,539.05,536.707,539.34,2.8081,61.855,3.042,2.853,57.823,0.331,0
2026-01-08 02:54:00,46.839,11.022,344.211,539.406,3.106,538.19,539.632,538.507,541.296,2.8183,61.446,3.006,2.908,58.067,0.347,0
2026-01-08 02:55:00,46.857,11.028,344.087,538.466,0.899,539.061,538.203,538.437,538.162,2.8169,61.845,2.927,2.938,57.775,0.433,0
2026-01-08 02:56:00,46.9,11.073,344.02,537.934,2.974,536.304,538.671,539.278,537.485,2.8153,61.491,3.157,2.882,57.899,0.322,0
2026-01-08 02:57:00,46.733,11.071,344.321,539.529,1.624,540.363,539.469,538.739,539.544,2.8171,61.422,3.131,2.955,58.06,0.394,0
2026-01-08 02:58:00,46.622,11.017,343.819,538.716,2.688,538.904,540.242,538.164,537.554,2.7846,61.698,3.015,3.068,58.167,0.386,0
2026-01-08 02:59:00,46.717,11.016,343.815,537.761,2.508,538.896,537.655,538.105,536.387,2.8079,61.431,3.057,2.925,57.924,0.366,0
