timestamp,load_MW,CDP_bar,CDT_C,EGT_avg_C,EGT_spread_C,EGT_Z1_C,EGT_Z2_C,EGT_Z3_C,EGT_Z4_C,fuel_flow_kg_s,IGV_deg,vib_DE_mm_s,vib_NDE_mm_s,lube_oil_C,comb_dyn_psi,trip_active
2026-05-25 00:13:00,46.752,11.015,344.571,538.644,1.433,538.915,539.41,537.977,538.275,2.7878,61.773,3.009,3.05,57.8,0.359,0
2026-05-25 00:14:00,46.789,11.107,344.19,538.535,3.496,538.235,537.267,537.876,540.763,2.8169,61.653,2.951,2.876,58.031,0.411,0
2026-05-25 00:15:00,46.92,11.088,343.864,539.019,1.056,538.547,539.341,538.583,539.603,2.832,61.604,2.911,2.925,57.935,0.271,0
2026-05-25 00:16:00,47.092,11.087,344.149,538.935,1.681,539.786,538.104,538.829,539.021,2.8278,61.835,3.062,2.849,57.877,0.383,0
2026-05-25 00:17:00,47.161,11.06,344.343,539.884,2.464,540.767,538.304,539.742,540.722,2.8243,61.8,3.021,2.895,58.041,0.333,0
2026-05-25 00:18:00,46.822,11.015,344.093,538.434,2.861,536.693,538.645,538.844,539.554,2.8108,61.601,3.077,2.889,57.721,0.404,0
2026-05-25 00:19:00,46.823,11.074,344.193,538.694,1.776,538.538,537.984,538.493,539.761,2.8144,61.586,3.002,2.847,58.008,0.256,0
2026-05-25 00:20:00,46.697,11.018,343.859,538.413,2.126,539.505,537.483,539.285,537.379,2.8072,61.493,3.253,3.126,57.715,0.313,0
2026-05-25 00:21:00,47.045,11.056,344.3,538.878,1.263,539.464,539.025,538.202,538.82,2.8019,61.688,3.133,2.832,57.793,0.191,0
2026-05-25 00:22:00,46.895,11.062,343.926,539.559,5.753,536.766,542.518,538.37,540.582,2.8203,61.435,3.036,2.975,58.028,0.343,0
2026-05-25 00:23:00,47.117,11.068,344.168,539.555,2.105,539.663,539.523,538.464,540.569,2.8115,61.782,3.124,2.882,57.982,0.388,0
2026-05-25 00:24:00,46.779,11.093,343.98,538.256,3.3,540.015,536.715,537.367,538.926,2.8071,61.735,3.034,2.919,57.901,0.399,0
2026-05-25 00:25:00,46.74,11.027,343.781,538.38,3.348,538.625,536.202,539.55,539.143,2.7893,61.535,3.115,3.017,58.006,0.379,0
2026-05-25 00:26:00,46.963,11.072,344.196,537.681,0.727,537.955,537.228,537.889,537.65,2.8272,61.815,3.039,2.88,57.837,0.3,0
2026-05-25 00:27:00,46.89,11.036,344.001,538.372,2.626,539.371,536.745,539.268,538.102,2.8063,61.695,2.926,2.805,57.895,0.324,0
2026-05-25 00:28:00,46.868,11.091,344.084,540.221,2.752,540.331,541.877,539.551,539.125,2.8062,61.661,3.052,3.009,57.962,0.401,0
2026-05-25 00:29:00,46.975,11.126,344.23,539.533,2.211,539.655,540.681,539.327,538.469,2.8132,61.679,3.227,2.854,57.882,0.355,0
2026-05-25 00:30:00,46.962,11.094,343.928,538.299,2.768,537.832,540.24,537.472,537.65,2.8009,61.96,2.952,2.976,57.706,0.417,0
2026-05-25 00:31:00,47.32,11.096,344.085,539.603,4.596,542.219,537.623,538.225,540.344,2.8218,62.172,3.086,3.019,58.014,0.348,0
2026-05-25 00:32:00,47.13,11.071,344.253,539.15,3.836,541.029,538.205,540.174,537.193,2.8159,61.863,2.995,2.975,57.924,0.382,0
2026-05-25 00:33:00,47.045,11.065,344.391,539.171,2.186,539.692,537.916,540.102,538.977,2.8273,61.757,3.174,2.984,57.901,0.443,0
2026-05-25 00:34:00,46.92,11.0,343.91,538.859,2.283,538.424,538.638,538.045,540.328,2.7998,62.001,3.051,3.017,58.006,0.386,0
2026-05-25 00:35:00,46.575,11.019,343.852,539.4,1.694,539.153,540.59,538.963,538.895,2.8021,61.801,2.99,3.047,57.951,0.384,0
2026-05-25 00:36:00,46.975,11.066,344.146,538.352,4.274,539.363,539.822,535.548,538.674,2.8094,61.505,3.005,2.933,57.953,0.321,0
2026-05-25 00:37:00,47.125,11.063,344.489,538.844,2.681,538.98,537.615,540.296,538.486,2.8123,61.808,3.071,2.987,58.052,0.398,0
2026-05-25 00:38:00,47.167,11.058,344.6,537.784,3.07,537.552,536.177,538.159,539.247,2.8254,61.788,3.055,3.002,57.978,0.345,0
2026-05-25 00:39:00,46.791,11.073,344.239,538.313,1.396,537.775,539.171,538.033,538.274,2.8271,61.749,2.991,3.031,57.962,0.396,0
2026-05-25 00:40:00,46.726,11.044,343.334,539.606,2.601,538.434,541.035,539.929,539.024,2.8058,62.211,3.136,2.937,57.921,0.321,0
2026-05-25 00:41:00,47.094,11.053,344.574,537.765,2.863,537.226,536.581,537.808,539.444,2.8364,62.172,3.036,2.958,57.822,0.346,0
2026-05-25 00:42:00,46.687,11.043,343.789,537.036,3.57,534.841,538.411,536.485,538.409,2.8097,61.73,3.082,3.015,58.012,0.373,0
2026-05-25 00:43:00,47.079,11.091,343.961,539.341,1.823,539.747,538.973,540.234,538.411,2.8407,61.786,2.984,2.91,58.01,0.341,0
2026-05-25 00:44:00,46.903,11.029,344.182,538.268,3.148,539.858,536.71,539.023,537.48,2.8017,61.663,3.004,2.978,58.027,0.441,0
2026-05-25 00:45:00,46.891,11.128,344.67,538.9,2.673,539.016,539.651,537.13,539.803,2.8091,61.6,3.135,3.104,57.876,0.264,0
2026-05-25 00:46:00,47.133,11.034,344.195,539.868,2.092,539.887,541.246,539.154,539.186,2.807,61.733,3.048,2.936,57.89,0.388,0
2026-05-25 00:47:00,46.758,11.035,344.379,538.445,2.196,537.616,538.297,538.054,539.812,2.8099,61.597,3.079,2.972,57.965,0.363,0
2026-05-25 00:48:00,46.834,11.07,343.936,538.166,1.442,538.481,537.114,538.513,538.557,2.8098,62.13,3.067,2.969,57.83,0.464,0
2026-05-25 00:49:00,47.028,11.058,344.379,538.127,0.874,538.078,537.566,538.44,538.422,2.824,61.726,3.2,3.006,57.83,0.374,0
2026-05-25 00:50:00,46.797,11.065,343.893,538.977,2.536,537.786,538.499,539.3,540.322,2.8078,61.822,2.987,2.923,57.909,0.348,0
2026-05-25 00:51:00,46.65,11.049,343.951,538.034,2.733,538.046,539.851,537.121,537.117,2.8025,61.688,3.11,2.99,57.721,0.382,0
2026-05-25 00:52:00,46.948,11.068,344.13,538.477,2.022,538.849,538.586,537.225,539.248,2.8295,61.69,3.186,3.005,57.924,0.284,0
2026-05-25 00:53:00,46.974,11.094,344.122,539.888,2.051,539.528,540.548,538.714,540.764,2.8109,61.587,2.995,2.895,58.012,0.371,0
2026-05-25 00:54:00,46.805,11.037,344.155,538.576,3.657,540.249,538.965,536.592,538.497,2.8067,61.825,3.014,2.956,57.801,0.356,0
2026-05-25 00:55:00,47.067,11.028,344.155,539.071,0.815,538.802,539.616,538.826,539.039,2.8191,61.805,3.171,2.952,58.262,0.392,0
2026-05-25 00:56:00,46.683,11.053,343.906,537.434,3.191,537.788,537.18,535.789,538.981,2.7919,61.757,3.085,2.846,58.013,0.273,0
2026-05-25 00:57:00,46.983,11.056,344.603,538.838,1.172,538.904,538.118,539.289,539.043,2.8212,61.677,2.994,2.978,57.915,0.369,0
2026-05-25 00:58:00,46.794,11.101,344.286,539.39,2.254,539.995,538.618,540.6,538.346,2.817,61.817,3.134,2.942,57.827,0.366,0
2026-05-25 00:59:00,46.744,10.992,344.147,536.918,2.125,538.083,535.958,537.382,536.25,2.7941,61.503,3.1,3.034,57.961,0.386,0
2026-05-25 01:00:00,46.793,11.036,344.371,539.473,2.4,540.54,539.646,539.566,538.14,2.8068,61.639,3.073,2.805,57.82,0.346,0
2026-05-25 01:01:00,46.863,11.038,344.198,539.335,4.126,539.051,541.461,537.335,539.494,2.8105,61.652,3.176,3.062,57.932,0.313,0
2026-05-25 01:02:00,47.141,11.107,344.33,539.878,3.471,540.129,542.087,538.679,538.616,2.8315,61.871,3.047,3.081,57.979,0.406,0
2026-05-25 01:03:00,46.835,11.05,343.795,539.055,3.858,537.86,537.667,539.167,541.524,2.8115,61.638,3.086,2.941,58.072,0.383,0
2026-05-25 01:04:00,46.943,11.053,344.431,537.958,0.814,537.525,538.34,537.889,538.076,2.8204,61.765,3.017,2.818,57.848,0.27,0
2026-05-25 01:05:00,46.605,10.999,344.138,539.249,2.038,540.068,539.325,539.574,538.029,2.8067,61.64,3.021,2.997,57.951,0.342,0
2026-05-25 01:06:00,46.875,11.018,344.302,538.496,2.102,538.466,537.946,537.736,539.838,2.7971,61.647,2.95,2.97,57.791,0.387,0
2026-05-25 01:07:00,46.861,11.032,343.998,538.597,5.237,539.064,541.281,536.043,538.0,2.8186,61.761,3.146,2.794,57.925,0.341,0
2026-05-25 01:08:00,47.13,11.032,344.06,538.994,2.698,540.943,538.338,538.449,538.244,2.8308,61.796,2.937,3.027,57.869,0.319,0
2026-05-25 01:09:00,46.85,11.078,344.091,538.68,2.022,537.745,538.558,538.65,539.767,2.8156,61.517,3.135,2.95,57.855,0.384,0
2026-05-25 01:10:00,46.64,11.058,344.089,538.298,2.052,539.322,537.27,537.844,538.754,2.7994,61.456,3.082,2.864,58.18,0.364,0
2026-05-25 01:11:00,46.884,11.068,344.203,538.515,3.706,536.995,537.622,540.701,538.743,2.8098,61.97,3.083,2.951,57.899,0.412,0
2026-05-25 01:12:00,46.706,11.026,343.965,538.813,2.724,537.726,538.807,540.45,538.269,2.8067,61.638,2.987,2.944,57.845,0.35,0
2026-05-25 01:13:00,46.785,11.039,343.947,538.776,0.98,538.636,538.186,539.167,539.116,2.8228,61.622,3.048,2.962,57.938,0.3,0
2026-05-25 01:14:00,46.845,11.079,344.288,539.191,2.4,538.263,540.663,538.81,539.028,2.8136,61.713,3.137,3.02,57.919,0.262,0
2026-05-25 01:15:00,46.92,10.994,344.231,538.246,1.479,539.216,537.831,538.199,537.737,2.8073,61.69,3.109,2.968,58.077,0.366,0
2026-05-25 01:16:00,46.902,11.077,344.025,539.468,3.194,537.509,540.703,539.099,540.56,2.802,61.722,2.977,3.024,58.103,0.351,0
2026-05-25 01:17:00,46.872,10.972,343.794,540.097,2.634,540.159,539.182,541.816,539.231,2.8264,61.752,3.07,2.893,58.137,0.335,0
2026-05-25 01:18:00,47.074,11.046,344.506,539.728,0.826,540.096,539.564,539.27,539.983,2.8079,61.79,3.056,2.971,57.878,0.36,0
2026-05-25 01:19:00,46.86,11.086,344.044,539.46,1.775,540.259,539.687,539.409,538.484,2.8142,61.504,3.0,2.867,58.126,0.414,0
2026-05-25 01:20:00,47.059,11.074,344.363,538.8,3.688,540.162,540.03,536.474,538.534,2.7847,61.75,3.016,2.805,57.972,0.29,0
2026-05-25 01:21:00,47.028,11.049,344.476,538.485,0.913,538.243,538.026,538.939,538.733,2.8166,61.863,3.091,2.962,57.916,0.419,0
2026-05-25 01:22:00,46.894,11.124,344.058,539.732,1.938,540.388,538.45,540.28,539.81,2.8024,61.671,2.897,2.964,58.021,0.439,0
2026-05-25 01:23:00,46.596,11.005,343.698,538.6,1.493,538.687,538.982,537.618,539.111,2.8072,61.595,3.069,2.948,57.871,0.415,0
2026-05-25 01:24:00,46.779,11.04,344.271,538.615,1.31,538.27,538.504,538.187,539.497,2.8105,61.555,3.109,2.803,57.965,0.376,0
2026-05-25 01:25:00,46.852,11.097,344.126,539.141,1.477,538.586,539.24,540.063,538.677,2.7826,61.703,3.037,2.98,58.003,0.315,0
2026-05-25 01:26:00,46.844,11.062,344.521,538.594,2.618,537.432,540.051,538.475,538.419,2.8186,61.885,3.133,2.847,58.066,0.296,0
2026-05-25 01:27:00,46.785,11.079,343.507,539.304,2.788,537.734,539.312,539.648,540.522,2.8169,61.727,3.031,2.906,57.936,0.289,0
2026-05-25 01:28:00,46.611,11.046,343.704,538.173,2.395,539.354,538.185,536.959,538.194,2.7856,61.756,3.078,2.965,58.086,0.341,0
2026-05-25 01:29:00,46.727,11.076,344.175,538.432,3.701,540.363,538.722,536.663,537.98,2.7995,61.659,3.098,3.005,57.97,0.274,0
2026-05-25 01:30:00,46.794,11.092,344.287,539.379,1.75,538.451,540.201,539.578,539.284,2.8184,61.864,2.926,2.988,58.089,0.292,0
2026-05-25 01:31:00,46.787,11.101,344.056,538.47,2.197,539.807,537.977,538.487,537.61,2.8101,61.576,3.135,2.913,57.961,0.313,0
2026-05-25 01:32:00,46.91,11.106,343.934,538.944,3.408,540.398,536.99,539.588,538.798,2.8219,61.586,3.005,3.024,57.897,0.346,0
2026-05-25 01:33:00,46.692,11.048,343.845,537.593,2.61,539.189,537.731,536.872,536.579,2.7896,61.674,3.117,2.842,57.915,0.285,0
2026-05-25 01:34:00,46.821,11.025,344.044,540.611,3.086,541.966,541.496,540.102,538.88,2.8199,61.79,3.063,2.93,57.785,0.371,0
2026-05-25 01:35:00,46.515,11.025,343.675,538.096,0.841,537.859,538.546,538.274,537.705,2.8142,62.002,2.991,2.892,57.959,0.356,0
2026-05-25 01:36:00,46.618,11.015,343.816,537.834,1.613,536.981,537.878,538.594,537.885,2.8067,62.043,3.008,2.994,58.107,0.394,0
2026-05-25 01:37:00,46.677,11.053,344.445,538.717,2.601,539.524,537.968,539.988,537.388,2.7895,61.405,3.046,2.962,57.984,0.298,0
2026-05-25 01:38:00,46.974,11.069,344.286,539.322,3.512,540.209,538.427,537.569,541.081,2.8198,61.773,3.193,3.044,58.09,0.458,0
2026-05-25 01:39:00,46.721,11.031,343.748,538.471,1.938,537.534,539.472,537.976,538.901,2.8125,61.673,2.98,2.902,57.956,0.307,0
2026-05-25 01:40:00,46.464,11.006,343.918,538.756,4.101,539.764,540.95,536.849,537.46,2.7932,61.556,3.035,2.97,57.934,0.29,0
2026-05-25 01:41:00,46.805,11.056,344.034,538.954,2.186,538.384,538.486,538.38,540.566,2.8004,61.898,3.051,3.008,58.061,0.308,0
2026-05-25 01:42:00,46.593,11.041,344.103,539.061,2.894,540.264,539.722,537.37,538.888,2.8148,61.788,2.933,3.028,57.942,0.348,0
2026-05-25 01:43:00,46.799,11.078,344.417,538.135,1.261,538.139,537.647,538.908,537.846,2.8133,61.581,3.11,3.067,57.877,0.346,0
2026-05-25 01:44:00,46.551,11.04,343.816,537.897,1.412,537.902,538.706,537.685,537.294,2.8033,61.439,3.195,2.866,58.037,0.284,0
2026-05-25 01:45:00,47.126,11.039,344.182,537.679,3.514,539.606,536.091,538.317,536.701,2.8112,61.71,2.97,2.92,57.877,0.435,0
2026-05-25 01:46:00,46.859,11.075,344.214,538.658,1.983,539.363,538.967,538.922,537.38,2.8044,61.576,3.163,3.036,58.164,0.237,0
2026-05-25 01:47:00,46.853,11.035,344.117,537.745,2.867,536.992,537.786,539.535,536.668,2.8148,61.495,3.009,2.951,57.963,0.378,0
2026-05-25 01:48:00,46.688,11.031,343.99,537.982,4.339,535.421,538.491,539.76,538.255,2.8034,61.713,3.125,2.912,57.995,0.314,0
2026-05-25 01:49:00,46.83,11.074,343.753,540.006,1.85,540.786,540.127,540.177,538.936,2.8266,61.638,3.054,3.042,58.098,0.31,0
2026-05-25 01:50:00,46.833,11.027,344.37,538.523,0.864,539.07,538.233,538.207,538.58,2.7771,61.711,3.106,3.053,57.938,0.355,0
2026-05-25 01:51:00,46.74,10.985,344.445,539.214,2.314,537.987,540.301,538.928,539.643,2.8009,61.649,3.048,3.018,57.987,0.316,0
2026-05-25 01:52:00,46.599,11.017,344.311,539.598,1.327,539.295,538.85,540.177,540.071,2.8004,61.47,2.998,3.004,57.892,0.365,0
2026-05-25 01:53:00,46.58,11.054,343.585,539.63,2.921,539.508,538.17,539.75,541.091,2.8109,61.626,3.095,3.047,58.054,0.347,0
2026-05-25 01:54:00,46.628,10.99,343.626,538.654,3.567,537.373,538.303,540.94,538.002,2.8081,61.854,3.156,3.016,57.82,0.367,0
2026-05-25 01:55:00,46.846,11.068,343.938,537.448,1.167,536.937,538.104,537.204,537.547,2.8126,61.784,3.079,3.033,57.971,0.443,0
2026-05-25 01:56:00,46.783,11.027,343.837,539.291,4.196,538.222,538.95,542.095,537.899,2.8022,61.84,3.026,2.818,57.909,0.347,0
2026-05-25 01:57:00,46.77,11.059,343.542,538.588,3.177,540.304,537.127,539.499,537.422,2.8176,61.611,3.051,2.975,57.963,0.383,0
2026-05-25 01:58:00,46.841,11.07,344.1,538.483,5.553,535.561,537.341,539.915,541.114,2.8145,61.669,3.073,2.968,57.915,0.321,0
2026-05-25 01:59:00,46.853,11.055,344.182,538.065,1.919,537.387,538.372,537.291,539.209,2.8222,61.747,3.116,2.85,58.009,0.329,0
2026-05-25 02:00:00,46.669,11.03,343.924,538.13,3.279,538.548,539.972,537.307,536.692,2.8099,61.68,3.035,2.832,57.952,0.343,0
2026-05-25 02:01:00,46.706,11.039,344.472,538.457,3.655,538.169,536.802,538.399,540.457,2.8066,61.515,3.03,2.858,58.092,0.339,0
2026-05-25 02:02:00,46.985,11.053,344.046,539.473,2.74,538.412,539.629,538.699,541.152,2.8104,62.076,3.109,2.911,57.909,0.44,0
2026-05-25 02:03:00,46.95,11.092,344.108,539.147,0.903,539.512,539.52,538.939,538.617,2.8051,61.822,2.941,2.816,58.063,0.357,0
2026-05-25 02:04:00,46.835,11.073,344.078,538.201,3.425,538.823,535.988,539.413,538.58,2.8006,61.582,3.197,2.885,57.955,0.382,0
2026-05-25 02:05:00,46.708,11.041,344.388,539.117,0.373,539.026,539.108,539.354,538.981,2.8007,61.523,3.144,2.904,57.949,0.397,0
2026-05-25 02:06:00,46.797,11.037,344.19,538.034,2.757,537.882,538.663,539.174,536.418,2.8054,61.909,2.925,2.909,57.925,0.344,0
2026-05-25 02:07:00,46.715,10.996,343.886,538.627,3.691,538.948,537.159,540.85,537.552,2.8077,61.603,3.086,3.074,57.801,0.405,0
2026-05-25 02:08:00,46.637,11.058,343.836,538.242,2.623,538.224,539.803,537.762,537.18,2.7986,61.564,3.14,2.89,57.989,0.312,0
2026-05-25 02:09:00,46.977,11.075,344.181,538.868,0.543,538.774,538.815,539.212,538.669,2.8193,61.718,3.024,3.019,58.027,0.337,0
2026-05-25 02:10:00,46.735,10.998,343.406,539.472,3.691,536.934,540.43,539.899,540.625,2.7858,61.711,2.972,2.998,58.039,0.274,0
2026-05-25 02:11:00,46.843,11.041,343.999,539.509,2.875,539.027,539.356,538.389,541.264,2.8076,61.775,3.148,2.916,58.13,0.313,0
2026-05-25 02:12:00,46.793,11.046,343.721,537.738,1.141,538.328,537.755,537.187,537.682,2.8109,61.849,3.16,2.997,57.779,0.359,0
2026-05-25 02:13:00,46.852,11.011,344.675,538.636,2.546,539.853,538.993,537.307,538.392,2.8203,61.727,3.084,2.965,57.974,0.344,0
2026-05-25 02:14:00,46.914,11.079,344.608,538.998,2.363,538.158,540.071,540.055,537.708,2.8125,62.158,3.06,2.894,57.911,0.365,0
2026-05-25 02:15:00,46.971,11.09,344.213,538.705,4.039,538.706,538.866,536.604,540.643,2.8112,61.761,2.957,2.921,57.982,0.349,0
2026-05-25 02:16:00,46.878,11.109,344.102,537.801,2.383,539.055,537.869,536.672,537.608,2.8055,61.551,2.89,2.972,57.891,0.379,0
2026-05-25 02:17:00,46.694,11.047,343.826,537.711,1.803,537.037,536.995,538.015,538.798,2.8096,61.697,3.102,2.811,57.81,0.271,0
2026-05-25 02:18:00,46.471,11.083,343.855,538.009,1.55,538.756,538.747,537.206,537.328,2.799,61.672,3.113,2.893,58.062,0.408,0
2026-05-25 02:19:00,46.852,11.06,343.928,539.618,3.0,540.954,539.619,539.945,537.954,2.7996,61.791,3.112,2.956,58.083,0.246,0
2026-05-25 02:20:00,46.781,11.039,344.242,538.335,2.394,537.653,539.677,537.283,538.726,2.8061,61.494,3.189,3.035,57.814,0.276,0
2026-05-25 02:21:00,46.856,11.092,344.432,539.402,2.313,540.678,539.535,539.03,538.364,2.8013,61.59,3.078,2.909,58.0,0.339,0
2026-05-25 02:22:00,46.569,10.983,343.957,539.243,1.142,539.62,538.478,539.429,539.446,2.7872,61.594,2.945,2.944,57.931,0.376,0
2026-05-25 02:23:00,46.792,11.102,343.497,538.935,3.994,539.386,536.533,540.527,539.292,2.8125,61.639,3.1,2.936,57.997,0.4,0
2026-05-25 02:24:00,46.967,11.061,344.244,539.2,4.369,541.225,536.856,541.005,537.711,2.8329,62.058,3.038,2.76,57.908,0.443,0
2026-05-25 02:25:00,46.789,11.023,344.024,537.93,3.962,536.57,537.186,540.531,537.434,2.7923,61.783,3.113,2.867,57.794,0.29,0
2026-05-25 02:26:00,46.651,11.084,343.879,539.152,2.755,537.776,538.269,540.532,540.031,2.8141,61.595,2.961,2.821,58.02,0.369,0
2026-05-25 02:27:00,46.869,11.08,344.39,538.685,2.543,537.451,539.994,538.908,538.386,2.8016,61.8,2.985,3.013,57.888,0.348,0
2026-05-25 02:28:00,46.938,11.05,344.517,537.924,1.661,538.624,538.433,536.963,537.676,2.8298,61.936,3.147,2.965,57.992,0.348,0
2026-05-25 02:29:00,46.758,11.066,343.972,539.024,2.395,539.026,540.24,538.987,537.844,2.8092,61.778,3.087,2.956,58.065,0.254,0
2026-05-25 02:30:00,47.077,11.125,344.158,538.266,0.466,538.344,538.449,538.286,537.984,2.8194,61.825,2.958,2.96,58.013,0.411,0
2026-05-25 02:31:00,47.078,11.028,344.381,539.009,2.345,537.963,539.408,540.308,538.356,2.8187,61.623,2.998,3.044,57.901,0.408,0
2026-05-25 02:32:00,46.761,11.061,344.067,537.78,1.943,537.272,537.28,537.353,539.215,2.8186,62.001,3.182,2.91,57.995,0.37,0
2026-05-25 02:33:00,46.833,11.031,344.088,538.384,2.446,537.719,538.646,537.363,539.808,2.8211,61.618,3.113,2.981,57.73,0.377,0
2026-05-25 02:34:00,46.874,11.053,343.783,538.659,3.388,536.565,538.574,539.544,539.953,2.8046,61.829,3.028,3.055,57.832,0.356,0
2026-05-25 02:35:00,46.891,11.044,344.37,539.977,4.81,539.113,542.089,537.279,541.426,2.8101,61.833,3.128,2.82,58.153,0.344,0
2026-05-25 02:36:00,46.639,11.059,344.116,538.294,3.796,540.614,536.817,538.622,537.122,2.7944,61.674,2.979,2.965,57.665,0.238,0
2026-05-25 02:37:00,47.031,11.115,344.083,538.563,1.737,537.411,539.147,538.82,538.873,2.8144,61.653,3.016,2.982,57.82,0.357,0
2026-05-25 02:38:00,46.71,11.063,343.727,538.38,4.413,537.988,535.812,539.495,540.225,2.8087,61.796,3.058,2.933,57.846,0.291,0
2026-05-25 02:39:00,47.252,11.078,344.182,539.213,1.222,538.722,539.944,538.766,539.419,2.8082,61.731,2.992,2.966,57.818,0.316,0
2026-05-25 02:40:00,46.722,11.068,343.905,538.145,2.874,536.327,538.303,539.201,538.748,2.813,61.512,3.008,3.172,57.748,0.306,0
2026-05-25 02:41:00,46.501,11.052,343.652,537.569,2.291,536.101,538.392,537.599,538.186,2.7909,61.727,3.027,2.825,57.852,0.338,0
2026-05-25 02:42:00,46.88,11.044,343.929,538.979,3.133,540.861,538.527,538.8,537.728,2.8063,61.896,3.085,2.841,58.226,0.269,0
2026-05-25 02:43:00,46.995,11.084,344.32,539.026,2.995,539.122,537.626,540.621,538.736,2.8098,61.808,2.96,2.997,58.073,0.298,0
2026-05-25 02:44:00,46.845,11.02,343.895,538.463,3.709,537.712,536.683,540.392,539.064,2.8065,61.773,3.036,2.991,57.933,0.266,0
2026-05-25 02:45:00,46.751,11.072,344.108,537.928,0.656,538.328,537.81,537.902,537.672,2.8099,61.719,3.181,3.006,57.935,0.398,0
2026-05-25 02:46:00,46.819,11.033,343.878,538.995,0.62,539.014,539.146,539.221,538.601,2.8089,61.789,3.102,2.873,58.043,0.314,0
2026-05-25 02:47:00,47.109,11.112,344.296,539.052,0.32,539.053,539.201,539.073,538.88,2.8183,61.748,3.113,2.845,57.922,0.449,0
2026-05-25 02:48:00,46.718,11.078,343.684,538.047,1.73,539.137,537.797,537.847,537.407,2.7839,61.813,3.134,2.913,58.004,0.354,0
2026-05-25 02:49:00,46.495,11.067,344.041,537.376,3.196,539.063,536.58,535.867,537.992,2.7856,61.577,2.984,2.893,57.899,0.379,0
2026-05-25 02:50:00,46.858,11.056,344.585,539.188,1.695,539.814,538.119,539.394,539.426,2.8149,61.782,3.01,2.842,57.816,0.325,0
2026-05-25 02:51:00,47.167,11.038,344.23,540.107,2.107,541.42,539.313,539.88,539.815,2.8433,61.967,3.062,2.889,58.155,0.328,0
2026-05-25 02:52:00,46.695,11.04,344.149,537.334,0.895,537.349,536.792,537.687,537.508,2.8051,61.714,3.033,2.984,57.961,0.293,0
2026-05-25 02:53:00,47.008,11.032,344.025,540.037,2.603,539.684,539.162,541.764,539.538,2.8097,61.81,3.01,2.869,57.717,0.386,0
2026-05-25 02:54:00,46.876,11.09,344.078,538.522,1.39,538.669,539.384,537.994,538.039,2.804,61.74,2.951,3.013,57.902,0.33,0
2026-05-25 02:55:00,46.848,11.06,343.996,539.039,3.578,541.194,538.926,538.418,537.616,2.7967,61.758,3.248,2.886,57.796,0.427,0
2026-05-25 02:56:00,46.974,11.047,344.311,538.081,3.607,538.09,537.781,540.03,536.423,2.8202,62.149,2.97,3.022,58.098,0.286,0
2026-05-25 02:57:00,47.025,11.018,344.701,537.954,3.245,539.488,536.243,538.513,537.571,2.7972,62.02,3.048,2.899,58.146,0.297,0
2026-05-25 02:58:00,46.705,11.058,343.494,538.318,0.223,538.262,538.205,538.376,538.428,2.8078,61.822,2.852,3.048,57.981,0.285,0
2026-05-25 02:59:00,46.779,11.083,343.963,537.416,2.166,536.305,536.581,538.471,538.307,2.8062,61.639,3.049,2.936,58.145,0.373,0
